"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24"
"Mean",0.715320754716981,0.700981132075472,0.640217054263566,0.683396226415094,0.591870503597122,0.515377483443709,0.676842975206612,0.766257425742574,0.563290780141844,0.753212121212121,0.649962264150943,0.478416184971098,0.534223602484472,0.460111731843575,0.6176875,0.44312,0.58155905511811,0.497197452229299,0.497547169811321,0.631447619047619,0.583408,0.785563218390805,0.718330097087379,0.603603305785124
"SE",0.00151595558661221,0.00162380445495946,0.00214320249030769,0.00199568555200055,0.00139258608835701,0.00123146381075305,0.00146311048300041,0.00145459797774876,0.00203412576290872,0.00176185474702572,0.00172632071804508,0.00108850869319879,0.000985017585008592,0.00108857923861566,0.0011582480502214,0.00119469836180449,0.00145940111635584,0.00108427695637026,0.00106132431412427,0.00158189213432299,0.00152818905754202,0.00172675911594674,0.00188306846082289,0.0012523684186057
