"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10"
0.0245,0.0719,0.0659,0.0465,0.1106,0.1084,0.097,0.0952,0.087
0.0594,0.1633,0.0259,0.1107,0.0488,0.0959,0.0909,0.0868,0.087
0.025,0.0519,0.0669,0.0585,0.106,0.0503,0.0561,0.0895,0.087
0.1591,0.0311,0.0517,0.1288,0.1243,0.0935,0.0828,0.0895,0.087
0.0405,0.0865,0.0709,0.0546,0.1148,0.1137,0.0965,0.082,0.087
0.1048,0.0232,0.1388,0.1259,0.0567,0.1098,0.0901,0.0868,0.087
0.1629,0.0471,0.0674,0.1305,0.0628,0.1024,0.1053,0.0868,0.087
0.2671,0.0824,0.1275,0.0628,0.101,0.1057,0.0515,0.0952,0.087
0.243,0.061,0.1179,0.0456,0.0455,0.0522,0.0905,0.0895,0.087
0.0079,0.0617,0.1266,0.0378,0.1036,0.0555,0.0946,0.0872,0.087
0.0523,0.0632,0.0676,0.0572,0.1114,0.09,0.0895,0.0942,0.087
0.1481,0.0466,0.0634,0.0484,0.0603,0.0605,0.1034,0.0915,0.087
0.0079,0.0735,0.0259,0.1117,0.0563,0.1095,0.0442,0.0872,0.087
0.0862,0.1664,0.1319,0.0541,0.0552,0.1058,0.0992,0.0519,0.087
0.0166,0.1033,0.1506,0.1327,0.1183,0.107,0.0557,0.0519,0.087
0.025,0.0749,0.1305,0.1289,0.0329,0.0966,0.0965,0.0932,0.087
0.0862,0.0824,0.1487,0.1076,0.068,0.1144,0.097,0.0942,0.087
0.0234,0.1085,0.1357,0.0855,0.1106,0.061,0.1042,0.0942,0.087
0.0525,0.157,0.0515,0.0572,0.0518,0.103,0.0557,0.0868,0.087
0.0856,0.1157,0.0339,0.1103,0.0592,0.1144,0.0975,0.0915,0.087
0.1048,0.0485,0.0334,0.0566,0.1106,0.0519,0.0564,0.0872,0.087
0.1048,0.0397,0.1346,0.057,0.1021,0.097,0.1019,0.0932,0.087
0.1445,0.1088,0.0868,0.0467,0.0601,0.1003,0.0965,0.0952,0.087
0.0361,0.0617,0.0278,0.136,0.1111,0.0886,0.0909,0.0519,0.087
0.0275,0.0437,0.1342,0.1183,0.1287,0.1015,0.0561,0.0952,0.087
0.0571,0.0444,0.0403,0.1177,0.1158,0.1095,0.0856,0.0958,0.087
0.0856,0.0237,0.0353,0.1193,0.068,0.0557,0.0804,0.0895,0.087
0.1274,0.0632,0.1533,0.0686,0.0552,0.0517,0.097,0.0952,0.087
0.0234,0.0717,0.0795,0.0456,0.0466,0.0546,0.1041,0.082,0.087
0.0903,0.0267,0.0659,0.1107,0.0387,0.0971,0.0856,0.0932,0.087
0.02,0.0506,0.1202,0.0985,0.1016,0.1107,0.0557,0.0932,0.087
0.0212,0.1664,0.1125,0.0999,0.1193,0.1013,0.097,0.0872,0.087
0.0234,0.0708,0.0312,0.0518,0.0943,0.1064,0.0987,0.082,0.087
0.0405,0.0824,0.1093,0.1193,0.0921,0.0937,0.1042,0.0915,0.087
0.0047,0.0672,0.0334,0.1187,0.0632,0.0557,0.0906,0.082,0.087
0.0525,0.0641,0.0222,0.0678,0.0946,0.1064,0.097,0.0872,0.087
0.0447,0.0237,0.0563,0.1471,0.0349,0.041,0.0504,0.0872,0.087
0.2671,0.0529,0.1617,0.133,0.0679,0.107,0.0901,0.0915,0.087
0.0495,0.1738,0.059,0.0467,0.0622,0.0442,0.1019,0.0942,0.087
0.0774,0.0339,0.0634,0.1235,0.1052,0.049,0.0504,0.0942,0.087
0.0212,0.0504,0.1455,0.0465,0.0785,0.0966,0.0946,0.0868,0.087
0.0212,0.0156,0.0517,0.1207,0.0565,0.1115,0.0965,0.0915,0.087
0.0623,0.0444,0.1079,0.0459,0.1088,0.061,0.0992,0.0942,0.087
0.077,0.1986,0.0709,0.1013,0.0613,0.0562,0.0991,0.0952,0.087
0.2149,0.0717,0.1189,0.0482,0.0349,0.1098,0.0905,0.0942,0.087
0.1107,0.0397,0.0676,0.118,0.0514,0.0522,0.094,0.0952,0.087
0.1591,0.0325,0.0551,0.0328,0.1016,0.0907,0.1042,0.0952,0.087
0.0134,0.1738,0.0291,0.113,0.0946,0.093,0.097,0.0942,0.087
0.0594,0.0378,0.0278,0.0561,0.0567,0.1044,0.0944,0.0942,0.087
0.1445,0.0216,0.1179,0.1193,0.1177,0.0562,0.0895,0.0915,0.087
0.1629,0.0444,0.1706,0.047,0.1021,0.1098,0.0975,0.0895,0.087
0.02,0.1312,0.1472,0.1247,0.1177,0.1025,0.0828,0.0942,0.087
0.0669,0.1399,0.1252,0.0982,0.1167,0.0997,0.0975,0.0895,0.087
0.0495,0.0237,0.0451,0.1099,0.1094,0.1013,0.0946,0.0932,0.087
0.0525,0.0632,0.0451,0.1013,0.0413,0.102,0.0906,0.0932,0.087
0.068,0.0864,0.053,0.1295,0.1016,0.1003,0.0561,0.0958,0.087
0.1093,0.061,0.0741,0.0909,0.046,0.047,0.1062,0.0952,0.087
0.2556,0.0693,0.0193,0.0572,0.1166,0.0452,0.0808,0.0519,0.087
0.1629,0.1386,0.0435,0.0661,0.0449,0.0472,0.0804,0.0868,0.087
0.1629,0.1147,0.0222,0.0471,0.0554,0.0989,0.0515,0.0952,0.087
0.0623,0.0377,0.12,0.1055,0.0508,0.0546,0.0906,0.0868,0.087
0.0274,0.0646,0.0619,0.0507,0.0548,0.0543,0.1013,0.0519,0.087
0.0166,0.0437,0.0515,0.034,0.0575,0.1093,0.096,0.0932,0.087
0.077,0.1033,0.1525,0.0619,0.1226,0.1144,0.0906,0.0958,0.087
0.0774,0.1567,0.1324,0.0531,0.0942,0.0896,0.0505,0.0519,0.087
0.02,0.0745,0.0937,0.0442,0.0506,0.0886,0.0442,0.0958,0.087
0.1591,0.0377,0.0542,0.0336,0.1148,0.0937,0.1062,0.0519,0.087
0.0361,0.0325,0.1252,0.1107,0.0517,0.0997,0.0991,0.0958,0.087
0.0654,0.0281,0.0517,0.0536,0.1287,0.1007,0.0911,0.0958,0.087
0.0575,0.0646,0.066,0.0381,0.126,0.1006,0.0504,0.0895,0.087
0.077,0.1422,0.063,0.0343,0.1036,0.0487,0.0946,0.0958,0.087
0.02,0.0485,0.1371,0.0427,0.1154,0.0907,0.1053,0.0942,0.087
0.0072,0.0481,0.1296,0.0395,0.0348,0.1013,0.0944,0.0942,0.087
0.1274,0.0572,0.1252,0.0641,0.0522,0.061,0.0557,0.0915,0.087
0.243,0.0708,0.0515,0.0686,0.0995,0.0593,0.0965,0.0895,0.087
0.0571,0.1738,0.167,0.0983,0.0952,0.0916,0.1062,0.0915,0.087
0.0525,0.0708,0.0312,0.1187,0.0563,0.0442,0.094,0.0932,0.087
0.0234,0.0216,0.1089,0.0482,0.0528,0.1184,0.1053,0.0952,0.087
0.0047,0.0419,0.0454,0.0467,0.1332,0.0593,0.097,0.0958,0.087
0.1093,0.0555,0.1089,0.0536,0.1185,0.103,0.0808,0.0872,0.087
0.0361,0.0864,0.0634,0.0459,0.1167,0.0935,0.094,0.0958,0.087
0.0594,0.0506,0.0725,0.0638,0.1193,0.0522,0.1062,0.0868,0.087
0.243,0.1633,0.07,0.0336,0.0502,0.0916,0.0561,0.0932,0.087
0.2149,0.0437,0.0259,0.063,0.0558,0.0617,0.0557,0.0915,0.087
0.1481,0.0619,0.0737,0.1251,0.0601,0.0997,0.0946,0.0942,0.087
0.0234,0.1567,0.142,0.0467,0.1094,0.0873,0.096,0.0868,0.087
0.0274,0.0835,0.0403,0.1312,0.0527,0.1057,0.0913,0.0519,0.087
0.0856,0.0858,0.1625,0.0381,0.0552,0.097,0.1019,0.0958,0.087
0.0274,0.0646,0.1388,0.1226,0.0941,0.0997,0.097,0.0872,0.087
0.0495,0.0738,0.049,0.1095,0.0563,0.1025,0.0856,0.0872,0.087
0.243,0.1589,0.0341,0.0402,0.0329,0.0997,0.094,0.082,0.087
0.0903,0.1457,0.0573,0.0531,0.0601,0.1074,0.0442,0.0872,0.087
0.1274,0.0321,0.1626,0.1176,0.1054,0.0557,0.0965,0.0519,0.087
0.0571,0.0432,0.0567,0.1207,0.0413,0.0907,0.0901,0.082,0.087
0.025,0.1839,0.1319,0.0365,0.1226,0.0907,0.0906,0.0942,0.087
0.0357,0.0632,0.0517,0.1193,0.1069,0.1008,0.0961,0.0932,0.087
0.0274,0.0646,0.0619,0.1312,0.0465,0.1017,0.0991,0.0932,0.087
0.0047,0.2111,0.0555,0.0485,0.1141,0.0989,0.0828,0.0915,0.087
0.02,0.1527,0.0515,0.1259,0.087,0.102,0.0557,0.0868,0.087
0.0234,0.1157,0.0313,0.0655,0.0488,0.0557,0.0561,0.0942,0.087
0.0047,0.0519,0.0293,0.1288,0.0539,0.1007,0.0913,0.0942,0.087
0.02,0.0439,0.0699,0.1298,0.1153,0.0911,0.0895,0.0932,0.087
0.1107,0.0641,0.0542,0.0576,0.1027,0.0549,0.0905,0.0958,0.087
0.1591,0.1085,0.1216,0.0509,0.1124,0.049,0.0961,0.0915,0.087
0.0623,0.0237,0.1371,0.0634,0.0948,0.041,0.0987,0.0872,0.087
0.0903,0.0267,0.066,0.1377,0.0508,0.1015,0.096,0.0519,0.087
0.0405,0.0411,0.0884,0.1209,0.1177,0.0937,0.1019,0.0942,0.087
0.0666,0.1722,0.1025,0.1345,0.1212,0.041,0.1053,0.0952,0.087
0.0654,0.0615,0.12,0.1005,0.0552,0.1064,0.0808,0.0895,0.087
0.2556,0.0708,0.0559,0.1075,0.0552,0.1007,0.1041,0.082,0.087
0.0212,0.0438,0.0598,0.0536,0.0403,0.0937,0.0442,0.0895,0.087
0.0166,0.0619,0.1216,0.1251,0.1302,0.1084,0.0564,0.0915,0.087
0.1274,0.0358,0.1292,0.1013,0.1098,0.1175,0.0561,0.0868,0.087
0.1093,0.0704,0.0291,0.1298,0.0613,0.0916,0.0913,0.0942,0.087
0.025,0.1664,0.1525,0.1177,0.0413,0.1007,0.097,0.0868,0.087
0.0862,0.0525,0.1025,0.1136,0.0942,0.0937,0.0975,0.0932,0.087
0.02,0.0119,0.1206,0.0373,0.0482,0.1025,0.0944,0.0519,0.087
0.0212,0.0525,0.1241,0.1103,0.1183,0.102,0.0505,0.0895,0.087
0.0274,0.1312,0.12,0.1458,0.1144,0.0549,0.0965,0.0915,0.087
0.1591,0.1312,0.1025,0.1306,0.0745,0.1064,0.097,0.0958,0.087
0.0275,0.0632,0.049,0.0536,0.0548,0.0935,0.1013,0.082,0.087
0.0525,0.1422,0.1319,0.1018,0.1237,0.0556,0.0504,0.0952,0.087
0.1048,0.1527,0.0417,0.0542,0.0466,0.0888,0.096,0.0952,0.087
0.2556,0.0735,0.049,0.1095,0.046,0.0819,0.0442,0.0868,0.087
0.1629,0.0632,0.1324,0.0579,0.1117,0.0549,0.0906,0.0915,0.087
0.0072,0.0794,0.1472,0.1112,0.1054,0.0475,0.0975,0.0932,0.087
0.0669,0.0572,0.0334,0.1075,0.0912,0.0884,0.0913,0.0868,0.087
0.0072,0.1033,0.0568,0.0432,0.0325,0.1084,0.0504,0.0942,0.087
0.0361,0.0738,0.0475,0.1419,0.1084,0.049,0.0952,0.0932,0.087
0.0072,0.1738,0.1203,0.0536,0.1102,0.0973,0.0906,0.0519,0.087
0.0654,0.0281,0.0939,0.0693,0.1106,0.0605,0.097,0.0868,0.087
0.2149,0.105,0.0401,0.1482,0.1011,0.1018,0.0505,0.082,0.087
0.0575,0.0704,0.0222,0.1075,0.0943,0.0616,0.0911,0.0895,0.087
0.0274,0.1144,0.1618,0.1351,0.1177,0.1006,0.0895,0.0895,0.087
0.0575,0.0745,0.1594,0.029,0.1154,0.0997,0.0998,0.0942,0.087
0.0447,0.0639,0.0542,0.1103,0.123,0.107,0.0946,0.0942,0.087
0.0495,0.0339,0.0656,0.0711,0.0518,0.1003,0.0856,0.0872,0.087
0.1048,0.0182,0.0955,0.0442,0.0613,0.049,0.0909,0.0519,0.087
0.0234,0.1147,0.0564,0.0576,0.094,0.1095,0.0561,0.0958,0.087
0.0666,0.0212,0.0259,0.0626,0.0948,0.1017,0.1053,0.0942,0.087
0.2671,0.0232,0.1472,0.118,0.1052,0.1095,0.0965,0.0952,0.087
0.0669,0.0615,0.0231,0.049,0.0856,0.0765,0.0564,0.0915,0.087
0.0575,0.1457,0.0707,0.1209,0.0862,0.1015,0.0804,0.0932,0.087
0.0623,0.052,0.0454,0.0678,0.0514,0.103,0.0913,0.0942,0.087
0.0594,0.0864,0.1631,0.0329,0.1124,0.1018,0.0557,0.0915,0.087
0.0903,0.0735,0.053,0.0628,0.1051,0.103,0.1013,0.0915,0.087
0.0357,0.0719,0.1594,0.1087,0.1042,0.1028,0.0564,0.082,0.087
0.2556,0.2165,0.1275,0.1288,0.0455,0.0997,0.0965,0.0952,0.087
0.0669,0.0749,0.0659,0.0343,0.1227,0.0935,0.097,0.082,0.087
0.0275,0.0156,0.053,0.1092,0.0927,0.0464,0.0906,0.0952,0.087
0.0212,0.1986,0.0564,0.0604,0.0603,0.0517,0.0991,0.0952,0.087
0.0654,0.0311,0.0572,0.0982,0.0942,0.1007,0.1019,0.0895,0.087
0.0405,0.0353,0.0231,0.1312,0.0407,0.0973,0.0561,0.0519,0.087
0.0361,0.0438,0.0517,0.1076,0.0656,0.0605,0.1034,0.0952,0.087
0.0072,0.0517,0.0476,0.1199,0.1127,0.1175,0.0965,0.0932,0.087
0.0571,0.0713,0.0511,0.1107,0.0554,0.0907,0.0975,0.0915,0.087
0.0134,0.0719,0.0425,0.0511,0.0519,0.1057,0.0905,0.0895,0.087
0.1107,0.0432,0.0525,0.0601,0.0508,0.107,0.0557,0.0895,0.087
0.0245,0.1589,0.0468,0.0373,0.0972,0.1092,0.0828,0.0895,0.087
0.0525,0.0719,0.1594,0.0855,0.0528,0.0971,0.0505,0.0942,0.087
0.0447,0.0713,0.0362,0.0547,0.0455,0.0562,0.0975,0.082,0.087
0.1591,0.0864,0.0584,0.1087,0.087,0.0601,0.1042,0.0915,0.087
0.0234,0.0397,0.0551,0.0686,0.0682,0.0617,0.0906,0.0519,0.087
0.077,0.0632,0.0652,0.1103,0.1042,0.1118,0.094,0.0932,0.087
0.0856,0.0735,0.0884,0.1064,0.1193,0.0472,0.1019,0.0942,0.087
0.0234,0.0336,0.0737,0.0484,0.0527,0.0502,0.0901,0.0872,0.087
0.0903,0.2165,0.1291,0.1221,0.1232,0.0617,0.0909,0.0519,0.087
0.0072,0.1774,0.1487,0.1467,0.1072,0.1015,0.0998,0.0958,0.087
0.0575,0.0411,0.0629,0.0629,0.0856,0.1003,0.0504,0.082,0.087
0.2556,0.0646,0.0646,0.1235,0.0403,0.0472,0.0856,0.0895,0.087
0.0274,0.0641,0.1338,0.0491,0.1009,0.0965,0.0547,0.0519,0.087
0.0234,0.0232,0.0725,0.0661,0.1021,0.1006,0.0905,0.0958,0.087
0.0623,0.0481,0.0539,0.1374,0.1069,0.0819,0.0515,0.0958,0.087
0.2671,0.0735,0.0661,0.0577,0.0583,0.0468,0.0515,0.0915,0.087
0.0447,0.1839,0.0737,0.0518,0.0601,0.0907,0.0856,0.0895,0.087
0.0903,0.1715,0.0671,0.0569,0.1104,0.1007,0.1034,0.0895,0.087
0.025,0.1399,0.0334,0.0561,0.0538,0.0935,0.0961,0.0519,0.087
0.0234,0.0615,0.0709,0.1251,0.1037,0.0825,0.1034,0.0868,0.087
0.0862,0.1642,0.0334,0.1298,0.0599,0.0358,0.1013,0.0519,0.087
0.02,0.0708,0.1234,0.1005,0.1242,0.0959,0.0975,0.0872,0.087
0.0525,0.0468,0.0732,0.0456,0.0407,0.0884,0.0946,0.0872,0.087
0.0623,0.0555,0.165,0.1117,0.0555,0.0593,0.0905,0.0958,0.087
