"Npop2","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26","Npop27","Npop28","Npop29","Npop30","Npop31","Npop32","Npop33","Npop34","Npop35","Npop36","Npop37","Npop38","Npop39","Npop40","Npop41","Npop42","Npop43","Npop44","Npop45","Npop46","Npop47","Npop48"
0.0378,0.0289,0.0364,0.0368,0.039,0.044,0.0421,0.0419,0.0429,0.0445,0.0444,0.0426,0.0398,0.0387,0.0377,0.0358,0.0345,0.0388,0.0386,0.038,0.0375,0.038,0.0366,0.036,0.0364,0.0369,0.0359,0.0353,0.0414,0.0409,0.0404,0.0417,0.0408,0.0409,0.0439,0.0437,0.0431,0.0422,0.0433,0.0425,0.042,0.0423,0.0418,0.0408,0.041,0.0407
