"Npop2","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26","Npop27","Npop28","Npop29","Npop30","Npop31","Npop32","Npop33","Npop34","Npop35","Npop36","Npop37","Npop38","Npop39","Npop40","Npop41","Npop42","Npop43","Npop44","Npop45","Npop46","Npop47","Npop48"
-0.1258,-0.125,-0.1138,-0.1125,-0.1282,-0.1279,-0.1144,-0.1051,-0.1043,-0.1032,-0.0949,-0.0906,-0.0867,-0.0881,-0.0887,-0.0883,-0.0869,-0.0821,-0.08,-0.0774,-0.081,-0.0752,-0.0762,-0.0819,-0.0838,-0.0837,-0.0809,-0.0816,-0.0844,-0.0825,-0.0831,-0.0834,-0.0819,-0.083,-0.0807,-0.081,-0.0824,-0.0806,-0.0819,-0.0832,-0.0841,-0.0822,-0.0824,-0.0832,-0.0823,-0.0813
