"Npop2","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26","Npop27","Npop28","Npop29","Npop30","Npop31","Npop32","Npop33","Npop34","Npop35","Npop36","Npop37","Npop38","Npop39","Npop40","Npop41","Npop42","Npop43","Npop44","Npop45","Npop46","Npop47","Npop48"
-0.0559,-0.1202,-0.1155,-0.1137,-0.0975,-0.0894,-0.0962,-0.0853,-0.0832,-0.0793,-0.0835,-0.0851,-0.0808,-0.0801,-0.0826,-0.0871,-0.0883,-0.0888,-0.0911,-0.0925,-0.0934,-0.0966,-0.0967,-0.0981,-0.0956,-0.0923,-0.0969,-0.0964,-0.0958,-0.0927,-0.0927,-0.0935,-0.0892,-0.0892,-0.09,-0.0904,-0.0907,-0.0887,-0.0876,-0.0855,-0.0857,-0.0843,-0.0831,-0.082,-0.0802,-0.0813
