"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31","Pop32","Pop33","Pop34","Pop35","Pop36","Pop37","Pop38","Pop39","Pop40","Pop41","Pop42","Pop43","Pop44","Pop45","Pop46","Pop47","Pop48"
"Mean",0.87362962962963,0.92968,0.93528,0.8405,0.89504,0.94888,0.860428571428571,0.962521739130435,0.935166666666667,0.852814814814815,0.883923076923077,0.803266666666667,0.8535,0.903307692307692,0.911461538461538,0.883777777777778,0.91296,0.89824,0.890740740740741,0.90637037037037,0.862074074074074,0.905153846153846,0.865481481481482,0.862689655172414,0.835225806451613,0.854142857142857,0.96008,0.833555555555555,0.903357142857143,0.880428571428571,0.869285714285714,0.964461538461538,0.90151724137931,0.835357142857143,0.979083333333333,0.889933333333333,0.890967741935484,0.864967741935484,0.897214285714286,0.8638125,0.897615384615385,0.884333333333333,0.860066666666667,0.915555555555556,0.8716,0.897266666666667,0.840875,0.901862068965517
"SE",0.00247385086311222,0.00156046958658646,0.001532102436442,0.0018178781010155,0.00163589397523079,0.00195886843127917,0.00216607330046893,0.00113316604919639,0.0015232006698269,0.00206108421777627,0.00178739477808621,0.0022315304939839,0.00210870533131298,0.00172332726825474,0.0018693718818477,0.00237677038097634,0.00188573295499525,0.00180852047060164,0.00193319458058771,0.00188255991198629,0.00188737836602124,0.00220013194363949,0.00236611731561355,0.00195848822014826,0.00209680452694907,0.00174330106561489,0.00175629049778937,0.00185071144281444,0.00237976375521881,0.00244091774219338,0.00195837214628243,0.00112407510476908,0.00173224821794849,0.00189569694985462,0.00103180198768693,0.00214316995733964,0.00201942648439127,0.00298451219887881,0.00175948094022387,0.00173932787605467,0.00184780705486301,0.00208326987211293,0.00200577878123704,0.00152824581401913,0.00161137130401508,0.00171653906044266,0.00180432950425354,0.00173432413565106
