"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31","Pop32","Pop33","Pop34","Pop35","Pop36","Pop37","Pop38","Pop39","Pop40","Pop41","Pop42","Pop43","Pop44","Pop45","Pop46","Pop47","Pop48"
"Mean",0.595333333333333,0.62992,0.6628,0.565,0.60784,0.65112,0.559785714285714,0.695217391304348,0.634833333333333,0.584666666666667,0.590692307692308,0.535866666666667,0.5715,0.595461538461538,0.602230769230769,0.608962962962963,0.61816,0.63512,0.586074074074074,0.593185185185185,0.576222222222222,0.602153846153846,0.580814814814815,0.565241379310345,0.499935483870968,0.570714285714286,0.63336,0.59237037037037,0.550214285714286,0.589214285714286,0.579785714285714,0.622923076923077,0.585862068965517,0.560785714285714,0.672333333333333,0.5564,0.544322580645161,0.517225806451613,0.562857142857143,0.528625,0.613923076923077,0.559466666666667,0.537133333333333,0.602,0.559333333333333,0.574466666666667,0.5288125,0.584689655172414
"SE",0.00164178043971316,0.00208246501076059,0.00209826724963762,0.00240542343876455,0.00203029875290611,0.00239753781516586,0.00270367045950899,0.00288553173931517,0.00253585949709368,0.00226377198350553,0.00251039035625604,0.00249792788765173,0.002912256511054,0.00244811692813396,0.00218674634494778,0.00279541691609484,0.00258491632065132,0.0027056630286955,0.00230994380994214,0.00291533003106207,0.0021532608583047,0.00212669802877118,0.00205276613925539,0.00215799952779742,0.00242414291217184,0.00245173440548253,0.00264533862347824,0.00215538417379204,0.00319164658283102,0.00225763556103478,0.00238173930120231,0.00205287564633707,0.00287050259691623,0.00249800337430569,0.00301081698659058,0.00279689365495421,0.00231687586356727,0.0026252067690698,0.00237052780398058,0.00246664243452504,0.00298247799075119,0.00182351106589379,0.00287999573220199,0.00245781292562499,0.00193618981386743,0.00233816848012728,0.00213627028696697,0.00241426888506203
