"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31","Pop32","Pop33","Pop34","Pop35","Pop36","Pop37","Pop38","Pop39","Pop40","Pop41","Pop42","Pop43","Pop44","Pop45","Pop46","Pop47","Pop48"
"Mean",0.754,0.8172,0.83344,0.730857142857143,0.78512,0.84336,0.727714285714286,0.88295652173913,0.826666666666667,0.756074074074074,0.769692307692308,0.689533333333333,0.743928571428571,0.778692307692308,0.794769230769231,0.767333333333333,0.79552,0.79352,0.762962962962963,0.769777777777778,0.741703703703704,0.792846153846154,0.741925925925926,0.737172413793103,0.68858064516129,0.740714285714286,0.8364,0.748592592592593,0.744785714285714,0.766928571428571,0.753571428571429,0.857692307692308,0.782275862068965,0.719428571428571,0.859833333333333,0.753733333333333,0.734,0.71458064516129,0.770785714285714,0.7109375,0.787461538461538,0.746733333333333,0.7282,0.799037037037037,0.749266666666667,0.7668,0.7133125,0.79248275862069
"SE",0.0022477051476864,0.00180233649290784,0.00197223533698413,0.00202024435757771,0.00208947433724658,0.00257812222915379,0.00273511228827618,0.00212245091239449,0.00226181058663523,0.00179386999160343,0.0022658558040122,0.0019360771076875,0.00205809801838345,0.00211258626237799,0.00196848201427246,0.00259120107708783,0.00205062657221576,0.00217823520705053,0.00212328302176719,0.00237352273126671,0.00214730850176678,0.00203796192952004,0.00224595555207008,0.00197872682593862,0.0023259308122682,0.00185377041897513,0.00262798260747105,0.00176642257908703,0.00290464906956634,0.00223906327729698,0.00216752666740502,0.00218468746692146,0.00192518883801858,0.00223560152883702,0.00256803440641596,0.00254527299262609,0.00233094614010224,0.00267402331652819,0.00206688248094892,0.00245174336515001,0.00246960630608683,0.00208929794125448,0.00203196675388376,0.00189950127641101,0.00170498111069957,0.00189456205954347,0.00182170198818784,0.00181973650719906
