"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31","Pop32","Pop33","Pop34","Pop35","Pop36","Pop37","Pop38","Pop39","Pop40","Pop41","Pop42","Pop43","Pop44","Pop45","Pop46","Pop47","Pop48"
"Mean",0.809481481481481,0.87144,0.88264,0.7795,0.83416,0.89448,0.785285714285714,0.928521739130435,0.874916666666667,0.796,0.823692307692308,0.734933333333333,0.790357142857143,0.837,0.845846153846154,0.816962962962963,0.84712,0.83984,0.812962962962963,0.832444444444444,0.794814814814815,0.843615384615385,0.797481481481481,0.788206896551724,0.758838709677419,0.7895,0.90488,0.789481481481481,0.819928571428571,0.811071428571429,0.8045,0.922769230769231,0.836413793103448,0.767285714285714,0.92475,0.813066666666667,0.800967741935484,0.776709677419355,0.827428571428571,0.776875,0.841846153846154,0.809,0.7872,0.854518518518518,0.8068,0.8268,0.764125,0.837103448275862
"SE",0.00227289754830175,0.00155714553090224,0.00166601681385516,0.00180296846009219,0.00191915479058372,0.00239100250647546,0.00229238755310531,0.00155862027371721,0.00183326880921251,0.0018267699480241,0.00198336514466685,0.00195569724795879,0.00192990697148123,0.00180035096363829,0.00194487110810355,0.00252029704798025,0.00193382796059068,0.00212776963208295,0.002158911601255,0.00206115090446706,0.00196765508041238,0.002015024026429,0.00246423125552153,0.00192669334440048,0.00202449244699799,0.00171209839939337,0.00213914072610761,0.00180725944301763,0.00258798586779524,0.00235294023671574,0.00206814848349168,0.00168693177541592,0.00190469413878734,0.00208318479968918,0.0019243478278259,0.00233964029763841,0.0023785973682982,0.00270928182207483,0.00193432304962232,0.00216198800511671,0.0020599912745396,0.00216914456735506,0.00184728944399982,0.00181838383215933,0.00154958423827552,0.00188371828225762,0.00174037396932562,0.00168522460976982
