"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31","Pop32","Pop33","Pop34","Pop35","Pop36","Pop37","Pop38","Pop39","Pop40","Pop41","Pop42","Pop43","Pop44","Pop45","Pop46","Pop47","Pop48"
"Mean",0.830814814814815,0.89696,0.90968,0.810428571428571,0.864,0.92056,0.8235,0.946782608695652,0.904083333333333,0.823111111111111,0.853461538461538,0.7656,0.820928571428571,0.870923076923077,0.878538461538461,0.84962962962963,0.87496,0.8632,0.844296296296296,0.867185185185185,0.826814814814815,0.879384615384615,0.831111111111111,0.821034482758621,0.795612903225806,0.818857142857143,0.93336,0.809851851851852,0.863642857142857,0.837857142857143,0.831,0.945769230769231,0.873241379310345,0.7985,0.955166666666667,0.852733333333333,0.841548387096774,0.821290322580645,0.867142857142857,0.8161875,0.868769230769231,0.841733333333333,0.8216,0.88437037037037,0.835,0.8618,0.7969375,0.868758620689655
"SE",0.00223269754480641,0.00165692716050841,0.00155635461234216,0.00178402152805506,0.00188145681840404,0.00228319924614458,0.00218200475216176,0.00141673200396242,0.00183402777277176,0.00200188216716139,0.0017675678004355,0.00217215839656206,0.00209789405399336,0.00152963399282966,0.00202045427487753,0.00254729220148151,0.00201168849009043,0.00201286443818082,0.0021092436539006,0.00207257582852795,0.00196389612434638,0.00213215530751185,0.00235319988998286,0.00203265537423096,0.00215698905180723,0.00168201324048414,0.00204983522481633,0.001767191195743,0.00259422057059554,0.00243961048468836,0.00216172625614978,0.00130888872445119,0.00196659169247551,0.0018848355924114,0.00156750783995593,0.00233437136944662,0.0022724053536525,0.00297366092620526,0.00179292845652205,0.0018873155160742,0.00188159042839519,0.00195273475226208,0.00185423861628883,0.0016101580936311,0.00160680749541484,0.00171745203869939,0.00189658377022872,0.00182411011298083
