"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23"
"Mean",0.741977777777778,0.74780487804878,0.778288888888889,0.775181818181818,0.866,0.703280701754386,0.734195652173913,0.743773195876289,0.741664122137405,0.910243902439024,0.781625,0.717313725490196,0.902230769230769,0.921787878787879,0.763283018867924,0.792487804878049,0.746174757281553,0.74665,0.798123711340206,0.72616,0.743525423728814,0.727837837837838,0.764139130434783
"SE",0.00241620067067941,0.00262441244797748,0.00194202597951698,0.00237611794764094,0.00160386950308678,0.00186249391856171,0.00225390240052208,0.00211975218603104,0.00163961115189167,0.00137357206936067,0.00204193930261515,0.00202279465057529,0.00148846134040203,0.00223766562394111,0.00203765672351415,0.00272722604507921,0.00215088951426802,0.00210002982133612,0.00166291533259368,0.00311390277141541,0.00195847847885718,0.00189618562098451,0.00179574251972244
