"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23"
"Mean",0.723044444444444,0.730731707317073,0.761666666666667,0.759704545454545,0.846366972477064,0.691070175438597,0.715739130434783,0.727896907216495,0.726519083969466,0.889878048780488,0.766729166666667,0.698078431372549,0.883461538461538,0.905666666666667,0.743094339622641,0.774317073170732,0.731941747572815,0.7324,0.779505154639175,0.703466666666667,0.726813559322034,0.70981981981982,0.742313043478261
"SE",0.0024549945405069,0.00265759046603793,0.00196101820986107,0.00224088898791719,0.00171264194742683,0.00197948071999614,0.00225059158023572,0.00226931634432215,0.00160486716180458,0.00146417815753271,0.00226816435052366,0.00196933105283058,0.00163078537327931,0.00239142903200685,0.0020978053614972,0.00291292520754393,0.00222592650035158,0.00212178791775612,0.00164009994867819,0.00328330663007225,0.00213491270887129,0.00204285387384568,0.00186200273468712
