"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23"
"Mean",0.261644444444444,0.283804878048781,0.286577777777778,0.303181818181818,0.287467889908257,0.240175438596491,0.255847826086956,0.28119587628866,0.242610687022901,0.314926829268293,0.268416666666667,0.233588235294118,0.34525641025641,0.366515151515152,0.26422641509434,0.286560975609756,0.265029126213592,0.2981,0.277546391752577,0.287626666666667,0.260542372881356,0.246054054054054,0.258034782608696
"SE",0.00194277824084601,0.00190606634259499,0.00137455178599617,0.00179203276771578,0.00172954560428334,0.00160009587987454,0.00184958426726944,0.00177999387810408,0.00135981641545479,0.00190223222057797,0.0017010031815512,0.00146193269243184,0.00210788353556748,0.00294764131125409,0.00168696085350595,0.00233476234312379,0.00147164562687678,0.00157726202991831,0.00148171073827985,0.00196344377749382,0.00135104414277023,0.00127525654709155,0.00154985167810198
