"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23"
"Mean",0.7744,0.780365853658537,0.807377777777778,0.805227272727273,0.905394495412844,0.738736842105263,0.77,0.773319587628866,0.776473282442748,0.947634146341463,0.816791666666667,0.750686274509804,0.943666666666667,0.959454545454545,0.799509433962264,0.830195121951219,0.779922330097087,0.7747,0.829690721649485,0.7516,0.770203389830509,0.76245045045045,0.797391304347826
"SE",0.00230332862272276,0.00250496782941489,0.00187006508513682,0.0021761926854981,0.0014692828602509,0.0018128867429901,0.0021034138072354,0.00206019477347619,0.00148556556240214,0.00113620904596236,0.00197214215044081,0.00193014590884193,0.00123504120890668,0.00164850458480929,0.00203208921473494,0.00268507128281818,0.0020990875503614,0.00208801091452088,0.00162156399859635,0.00297323322111297,0.00205852140027368,0.0019609014846614,0.00186890554124128
