"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23"
"Mean",0.432777777777778,0.462243902439024,0.473,0.493590909090909,0.499577981651376,0.414070175438596,0.422130434782609,0.459360824742268,0.423618320610687,0.536341463414634,0.462416666666667,0.401607843137255,0.55325641025641,0.576757575757576,0.451320754716981,0.467243902439024,0.436368932038835,0.4746,0.471731958762887,0.447573333333333,0.443220338983051,0.422540540540541,0.444608695652174
"SE",0.00281388248416694,0.00253176628106621,0.00181732755246267,0.00252135170669578,0.00210251550973292,0.00215463730157403,0.00239513819738134,0.00216478789090005,0.00152449638788905,0.00221727690406785,0.00223102572484119,0.00210108964912832,0.00220661159227047,0.00388276989192454,0.00220815933992047,0.00309611353350061,0.00208288566898098,0.00190280617580598,0.00172058678117104,0.00285565304415947,0.0018480622207035,0.00195208186326979,0.00194546263088862
