"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23"
"Mean",0.796022222222222,0.792390243902439,0.825088888888889,0.819727272727273,0.926495412844037,0.753543859649123,0.785652173913043,0.787463917525773,0.791343511450382,0.966609756097561,0.834791666666667,0.769137254901961,0.962051282051282,0.981363636363636,0.815415094339623,0.854317073170732,0.797533980582524,0.78995,0.846824742268041,0.771306666666667,0.785847457627119,0.777369369369369,0.815217391304348
"SE",0.00227839470060327,0.00244801510235692,0.00177979706072827,0.00200752158904682,0.00124000077709418,0.00191567688739241,0.00200257060025856,0.002182518917358,0.00145217379304087,0.000889940035465205,0.00184676846041448,0.00193187139223703,0.000971680577910701,0.00113438320575274,0.00193742532277351,0.00254423151172566,0.00208730665089783,0.00207885503981233,0.00152715036476672,0.00300421412621394,0.0019488571614039,0.00182195735278782,0.0017049663424171
