"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23"
"Mean",0.354266666666667,0.374585365853659,0.389555555555556,0.407477272727273,0.404128440366972,0.331263157894737,0.346565217391304,0.374061855670103,0.339709923664122,0.435146341463415,0.374979166666667,0.324941176470588,0.462897435897436,0.480090909090909,0.365490566037736,0.384560975609756,0.357611650485437,0.3941,0.383896907216495,0.380586666666667,0.360881355932203,0.338126126126126,0.356208695652174
"SE",0.00246695892559694,0.00226776310679383,0.00159544243146426,0.00215380690251129,0.00194982380418875,0.00204966428962282,0.00236576858944911,0.00224518821802527,0.00154292351814869,0.00208462375844484,0.00211348813616339,0.00179413122822536,0.00228323802057968,0.00344543683722275,0.00195455491794862,0.00282519223975434,0.00179717677542159,0.00179249996156888,0.00165714679039424,0.00259956072544264,0.00167230184901597,0.00163865231734246,0.00179126797246955
