"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12"
"Mean",0.765833333333333,0.77,0.76647619047619,0.858962962962963,0.751288888888889,0.742060606060606,0.731533333333333,0.712571428571429,0.752333333333333,0.764171428571429,0.775105263157895,0.76875
"SE",0.00252437460701364,0.0030457868616625,0.00220484711931529,0.00232779246428361,0.00318696471670066,0.00209008030410304,0.00359589934443412,0.00233345505076216,0.00261814291198516,0.00209912781247484,0.00189219643591788,0.00273706879547854
