"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12"
"Mean",0.894,0.898344827586207,0.904,0.941777777777778,0.891955555555556,0.881515151515151,0.8628,0.857428571428571,0.891277777777778,0.887542857142857,0.896157894736842,0.90225
"SE",0.00204334024763967,0.00213968020357426,0.00164397597753425,0.0017076780405485,0.00275166186861045,0.00208481028265434,0.00298685012319466,0.0021667812308151,0.00212439276211674,0.00184283017843241,0.00165728898716584,0.00229341874481704
