"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12"
"Mean",0.636333333333333,0.623310344827586,0.606142857142857,0.73837037037037,0.576622222222222,0.595212121212121,0.6002,0.570342857142857,0.607333333333333,0.616971428571429,0.619736842105263,0.604375
"SE",0.00245620740135801,0.00335447856693161,0.00230586731422633,0.00252752264198487,0.00312395098303849,0.00198531257887432,0.00325354199534529,0.00192644420435791,0.00251098676889217,0.00195200855774582,0.00194985260468577,0.00280919283402858
