"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12"
"Mean",0.580333333333333,0.564137931034483,0.523333333333333,0.667555555555556,0.495511111111111,0.530606060606061,0.540933333333333,0.506114285714286,0.538166666666667,0.543657142857143,0.53878947368421,0.5236875
"SE",0.00241967368721825,0.00359457463198878,0.00230373893173401,0.00232559960760418,0.00260349657451635,0.00183906350500744,0.00325561228589115,0.0018711528634298,0.00236923400055277,0.00191565470146847,0.00184970781890437,0.00247870912681798
