"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12"
"Mean",0.510583333333333,0.477310344827586,0.41847619047619,0.576222222222222,0.396977777777778,0.448484848484848,0.457133333333333,0.422285714285714,0.457166666666667,0.447314285714286,0.439736842105263,0.421
"SE",0.00229470785636645,0.00327642976143012,0.00182515187464873,0.00207789566387322,0.00198100882188814,0.0017180585861733,0.00281556731104239,0.0017995768819108,0.0020388295656269,0.00193876398120425,0.00179509685624088,0.00250297918681303
