"Npop2","Npop3","Npop4","Npop6","Npop7","Npop8","Npop9","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25"
0.62800875273523,0.643326039387308,0.653537563822028,0.671043034281546,0.687819110138585,0.714077315827863,0.74398249452954,0.74398249452954,0.762946754194019,0.772428884026258,0.785557986870897,0.795040116703136,0.800875273522976,0.810357403355215,0.809628008752735,0.809628008752735,0.819110138584975,0.825674690007294,0.835886214442013,0.844638949671772,0.851203501094092,0.858497447118891
0.62800875273523,0.62363238512035,0.654996353026988,0.670313639679066,0.684172137126185,0.723559445660102,0.738147337709701,0.74981765134938,0.757111597374179,0.778264040846098,0.790663749088257,0.786287381473377,0.798687089715536,0.821298322392414,0.811086797957695,0.815463165572575,0.814004376367615,0.823486506199854,0.838803792851933,0.839533187454413,0.843909555069292,0.853391684901532
0.611962071480671,0.62800875273523,0.656455142231947,0.676148796498906,0.673960612691466,0.708971553610503,0.740335521517141,0.75492341356674,0.761487964989059,0.783369803063457,0.787016776075857,0.786287381473377,0.797957695113056,0.800875273522976,0.815463165572575,0.811816192560175,0.822757111597374,0.816921954777535,0.831509846827133,0.840991976659373,0.852662290299052,0.850474106491612
0.62946754194019,0.62582056892779,0.645514223194748,0.668125455871627,0.689277899343545,0.707512764405543,0.738147337709701,0.75419401896426,0.768052516411379,0.776075857038658,0.787746170678337,0.799416484318016,0.797228300510576,0.805251641137856,0.805251641137856,0.816192560175055,0.819110138584975,0.819839533187454,0.836615609044493,0.846097738876732,0.862873814733771,0.855579868708972
0.62363238512035,0.633843909555069,0.648431801604668,0.671772428884026,0.679066374908826,0.716994894237783,0.730123997082422,0.7527352297593,0.758570386579139,0.778993435448578,0.768052516411379,0.791393143690737,0.797957695113056,0.816921954777535,0.811816192560175,0.815463165572575,0.819839533187454,0.826404084609774,0.837345003646973,0.831509846827133,0.829321663019694,0.859956236323851
0.62509117432531,0.63165572574763,0.646243617797228,0.668854850474107,0.672501823486506,0.723559445660102,0.735229759299781,0.757111597374179,0.757111597374179,0.770970094821298,0.775346462436178,0.792122538293217,0.800145878920496,0.802334062727936,0.806710430342815,0.823486506199854,0.825674690007294,0.823486506199854,0.833698030634573,0.835886214442013,0.849744711889132,0.855579868708972
0.62217359591539,0.636032093362509,0.646973012399708,0.673231218088986,0.669584245076586,0.727206418672502,0.741794310722101,0.760029175784099,0.74835886214442,0.770240700218818,0.771699489423778,0.797228300510576,0.786287381473377,0.803063457330416,0.811086797957695,0.818380743982494,0.816192560175055,0.826404084609774,0.835886214442013,0.835886214442013,0.837345003646973,0.848285922684172
0.61998541210795,0.633843909555069,0.650619985412108,0.672501823486506,0.679066374908826,0.719912472647702,0.734500364697301,0.74835886214442,0.763676148796499,0.769511305616338,0.781911013858497,0.779722830051058,0.787746170678337,0.804522246535376,0.814004376367615,0.811816192560175,0.822757111597374,0.828592268417214,0.823486506199854,0.824945295404814,0.851203501094092,0.848285922684172
0.611962071480671,0.62873814733771,0.647702407002188,0.663019693654267,0.673231218088986,0.719183078045222,0.740335521517141,0.75419401896426,0.757840991976659,0.766593727206419,0.781911013858497,0.784828592268417,0.791393143690737,0.814004376367615,0.801604668125456,0.811816192560175,0.811086797957695,0.822757111597374,0.822757111597374,0.836615609044493,0.851932895696572,0.855579868708972
0.62436177972283,0.635302698760029,0.648431801604668,0.671043034281546,0.692195477753465,0.718453683442743,0.735959153902261,0.741064916119621,0.74617067833698,0.773887673231218,0.786287381473377,0.785557986870897,0.785557986870897,0.808898614150255,0.805251641137856,0.824215900802334,0.826404084609774,0.826404084609774,0.831509846827133,0.835156819839533,0.826404084609774,0.857768052516411
0.62873814733771,0.636761487964989,0.660831509846827,0.665207877461707,0.691466083150985,0.712618526622903,0.730123997082422,0.740335521517141,0.7563822027717,0.772428884026258,0.778993435448578,0.787746170678337,0.783369803063457,0.802334062727936,0.819110138584975,0.822027716994894,0.822027716994894,0.818380743982494,0.844638949671772,0.828592268417214,0.843180160466813,0.843180160466813
