"Npop2","Npop3","Npop4","Npop6","Npop7","Npop8","Npop9","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25"
0.607585703865791,0.610503282275711,0.636032093362509,0.661560904449307,0.664478482859227,0.674690007293946,0.690736688548505,0.714077315827863,0.726477024070022,0.725747629467542,0.742523705324581,0.740335521517141,0.75346462436178,0.788475565280817,0.806710430342815,0.816192560175055,0.803792851932896,0.810357403355215,0.828592268417214,0.849744711889132,0.841721371261853,0.849015317286652
0.590809628008753,0.61925601750547,0.636761487964989,0.658643326039387,0.671043034281546,0.678336980306346,0.684901531728665,0.708242159008023,0.708971553610503,0.735229759299781,0.737417943107221,0.75492341356674,0.760758570386579,0.791393143690737,0.796498905908096,0.805981035740336,0.820568927789934,0.830051057622174,0.839533187454413,0.851932895696572,0.829321663019694,0.852662290299052
0.607585703865791,0.617797228300511,0.62363238512035,0.649890590809628,0.666666666666667,0.681254558716266,0.690007293946025,0.700948212983224,0.711889132020423,0.733041575492341,0.739606126914661,0.7490882567469,0.75200583515682,0.777534646243618,0.804522246535376,0.805251641137856,0.808898614150255,0.822757111597374,0.840991976659373,0.842450765864333,0.824215900802334,0.838803792851933
0.601750547045952,0.62071480671043,0.63165572574763,0.665937272064187,0.660831509846827,0.683442742523705,0.693654266958424,0.712618526622903,0.716994894237783,0.738876732312181,0.739606126914661,0.741794310722101,0.764405543398979,0.778264040846098,0.814733770970095,0.804522246535376,0.817651349380015,0.845368344274252,0.843909555069292,0.824945295404814,0.839533187454413,0.845368344274252
0.610503282275711,0.615609044493071,0.62217359591539,0.652078774617068,0.666666666666667,0.686360320933625,0.691466083150985,0.715536105032823,0.718453683442743,0.731582786287381,0.735959153902261,0.742523705324581,0.75127644055434,0.778264040846098,0.810357403355215,0.806710430342815,0.825674690007294,0.823486506199854,0.837345003646973,0.832239241429613,0.846097738876732,0.842450765864333
0.61998541210795,0.62727935813275,0.635302698760029,0.656455142231947,0.673960612691466,0.676878191101386,0.684901531728665,0.714806710430343,0.721371261852662,0.728665207877462,0.743253099927061,0.75054704595186,0.75346462436178,0.788475565280817,0.804522246535376,0.807439824945295,0.813274981765135,0.816192560175055,0.824215900802334,0.842450765864333,0.848285922684172,0.862873814733771
0.592268417213713,0.612691466083151,0.63092633114515,0.656455142231947,0.668125455871627,0.681254558716266,0.690007293946025,0.708242159008023,0.721371261852662,0.738147337709701,0.734500364697301,0.730853391684901,0.7563822027717,0.791393143690737,0.800875273522976,0.797957695113056,0.816192560175055,0.826404084609774,0.822757111597374,0.843180160466813,0.847556528081692,0.843180160466813
0.595185995623632,0.601750547045952,0.63092633114515,0.653537563822028,0.665937272064187,0.685630926331145,0.693654266958424,0.715536105032823,0.712618526622903,0.725747629467542,0.732312180889861,0.741064916119621,0.74690007293946,0.785557986870897,0.810357403355215,0.809628008752735,0.808898614150255,0.830780452224654,0.846827133479212,0.846827133479212,0.839533187454413,0.846097738876732
0.568927789934354,0.601021152443472,0.633843909555069,0.643326039387308,0.674690007293946,0.690736688548505,0.680525164113786,0.714806710430343,0.719183078045222,0.731582786287381,0.733770970094821,0.74617067833698,0.75200583515682,0.785557986870897,0.803792851932896,0.808898614150255,0.812545587162655,0.829321663019694,0.843180160466813,0.843180160466813,0.844638949671772,0.843909555069292
0.610503282275711,0.611232676878191,0.62654996353027,0.644784828592268,0.659372720641867,0.681254558716266,0.690007293946025,0.711159737417943,0.723559445660102,0.734500364697301,0.737417943107221,0.743253099927061,0.759299781181619,0.785557986870897,0.795040116703136,0.816192560175055,0.825674690007294,0.825674690007294,0.837345003646973,0.840991976659373,0.831509846827133,0.855579868708972
0.611232676878191,0.609044493070751,0.62654996353027,0.660831509846827,0.663749088256747,0.680525164113786,0.692195477753465,0.716994894237783,0.711889132020423,0.722830051057622,0.742523705324581,0.7454412837345,0.75346462436178,0.793581327498177,0.804522246535376,0.811816192560175,0.811816192560175,0.837345003646973,0.842450765864333,0.856309263311452,0.846827133479212,0.843909555069292
0.610503282275711,0.617797228300511,0.62727935813275,0.656455142231947,0.673231218088986,0.683442742523705,0.688548504741065,0.710430342815463,0.721371261852662,0.731582786287381,0.735229759299781,0.75492341356674,0.74835886214442,0.800875273522976,0.808898614150255,0.809628008752735,0.831509846827133,0.816921954777535,0.838803792851933,0.843180160466813,0.858497447118891,0.838803792851933
