"Npop2","Npop3","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26"
0.427835051546392,0.561855670103093,0.706185567010309,0.721649484536082,0.747422680412371,0.814432989690722,0.819587628865979,0.814432989690722,0.84020618556701,0.876288659793814,0.948453608247423,0.938144329896907,0.871134020618557,0.88659793814433,0.912371134020619,0.95360824742268,0.948453608247423,0.93298969072165,0.963917525773196,0.95360824742268,0.984536082474227,0.974226804123711,0.984536082474227,1
0.350515463917526,0.597938144329897,0.634020618556701,0.690721649484536,0.737113402061856,0.762886597938144,0.84020618556701,0.793814432989691,0.88659793814433,0.855670103092783,0.876288659793814,0.938144329896907,0.917525773195876,0.922680412371134,0.917525773195876,0.963917525773196,0.974226804123711,0.95360824742268,0.969072164948454,0.979381443298969,0.974226804123711,1,1,1
0.458762886597938,0.561855670103093,0.675257731958763,0.757731958762887,0.731958762886598,0.778350515463918,0.835051546391753,0.814432989690722,0.881443298969072,0.881443298969072,0.855670103092783,0.876288659793814,0.912371134020619,0.865979381443299,0.927835051546392,0.922680412371134,0.943298969072165,0.974226804123711,0.979381443298969,0.989690721649485,0.979381443298969,0.979381443298969,0.994845360824742,1
0.603092783505155,0.556701030927835,0.644329896907217,0.737113402061856,0.737113402061856,0.793814432989691,0.860824742268041,0.819587628865979,0.881443298969072,0.871134020618557,0.881443298969072,0.845360824742268,0.896907216494845,0.93298969072165,0.93298969072165,0.922680412371134,0.88659793814433,0.958762886597938,0.948453608247423,0.969072164948454,0.994845360824742,0.989690721649485,1,1
0.530927835051546,0.654639175257732,0.65979381443299,0.701030927835051,0.793814432989691,0.819587628865979,0.804123711340206,0.814432989690722,0.881443298969072,0.865979381443299,0.891752577319588,0.917525773195876,0.88659793814433,0.891752577319588,0.943298969072165,0.938144329896907,0.948453608247423,0.984536082474227,0.948453608247423,0.979381443298969,0.979381443298969,0.984536082474227,1,1
0.350515463917526,0.670103092783505,0.731958762886598,0.721649484536082,0.752577319587629,0.742268041237113,0.835051546391753,0.819587628865979,0.896907216494845,0.912371134020619,0.876288659793814,0.845360824742268,0.881443298969072,0.891752577319588,0.95360824742268,0.948453608247423,0.93298969072165,0.958762886597938,0.974226804123711,0.984536082474227,0.979381443298969,0.994845360824742,0.994845360824742,1
0.489690721649485,0.56701030927835,0.695876288659794,0.762886597938144,0.757731958762887,0.793814432989691,0.824742268041237,0.860824742268041,0.871134020618557,0.860824742268041,0.84020618556701,0.902061855670103,0.876288659793814,0.907216494845361,0.93298969072165,0.969072164948454,0.896907216494845,0.963917525773196,0.969072164948454,0.974226804123711,0.984536082474227,0.974226804123711,0.979381443298969,1
0.45360824742268,0.54639175257732,0.737113402061856,0.737113402061856,0.824742268041237,0.814432989690722,0.768041237113402,0.835051546391753,0.84020618556701,0.871134020618557,0.860824742268041,0.88659793814433,0.902061855670103,0.93298969072165,0.876288659793814,0.902061855670103,0.95360824742268,0.95360824742268,0.969072164948454,0.969072164948454,0.979381443298969,0.979381443298969,1,1
0.438144329896907,0.592783505154639,0.695876288659794,0.72680412371134,0.731958762886598,0.793814432989691,0.855670103092783,0.819587628865979,0.829896907216495,0.871134020618557,0.881443298969072,0.907216494845361,0.855670103092783,0.907216494845361,0.948453608247423,0.969072164948454,0.948453608247423,0.95360824742268,0.93298969072165,0.958762886597938,0.974226804123711,0.984536082474227,1,1
0.422680412371134,0.520618556701031,0.654639175257732,0.685567010309278,0.716494845360825,0.752577319587629,0.747422680412371,0.793814432989691,0.84020618556701,0.907216494845361,0.907216494845361,0.912371134020619,0.891752577319588,0.896907216494845,0.943298969072165,0.948453608247423,0.974226804123711,0.979381443298969,0.979381443298969,0.984536082474227,0.958762886597938,0.963917525773196,0.989690721649485,1
0.427835051546392,0.597938144329897,0.695876288659794,0.798969072164949,0.768041237113402,0.850515463917526,0.798969072164949,0.804123711340206,0.860824742268041,0.850515463917526,0.912371134020619,0.835051546391753,0.891752577319588,0.876288659793814,0.938144329896907,0.95360824742268,0.958762886597938,0.979381443298969,0.958762886597938,0.984536082474227,0.963917525773196,0.989690721649485,1,1
0.45360824742268,0.597938144329897,0.675257731958763,0.716494845360825,0.721649484536082,0.778350515463918,0.793814432989691,0.819587628865979,0.855670103092783,0.876288659793814,0.845360824742268,0.876288659793814,0.93298969072165,0.938144329896907,0.927835051546392,0.943298969072165,0.958762886597938,0.948453608247423,0.974226804123711,0.979381443298969,0.979381443298969,1,0.989690721649485,1
0.278350515463918,0.618556701030928,0.654639175257732,0.711340206185567,0.737113402061856,0.77319587628866,0.809278350515464,0.829896907216495,0.824742268041237,0.850515463917526,0.850515463917526,0.881443298969072,0.917525773195876,0.907216494845361,0.938144329896907,0.93298969072165,0.943298969072165,0.979381443298969,0.958762886597938,0.958762886597938,0.984536082474227,0.969072164948454,1,1
0.484536082474227,0.479381443298969,0.737113402061856,0.731958762886598,0.762886597938144,0.768041237113402,0.809278350515464,0.871134020618557,0.835051546391753,0.865979381443299,0.896907216494845,0.881443298969072,0.938144329896907,0.88659793814433,0.927835051546392,0.93298969072165,0.922680412371134,0.984536082474227,0.984536082474227,0.958762886597938,0.969072164948454,0.984536082474227,0.994845360824742,1
0.577319587628866,0.536082474226804,0.695876288659794,0.711340206185567,0.737113402061856,0.783505154639175,0.814432989690722,0.793814432989691,0.860824742268041,0.902061855670103,0.902061855670103,0.907216494845361,0.917525773195876,0.88659793814433,0.927835051546392,0.958762886597938,0.948453608247423,0.958762886597938,0.963917525773196,0.969072164948454,0.979381443298969,0.994845360824742,1,1
0.469072164948454,0.525773195876289,0.639175257731959,0.72680412371134,0.762886597938144,0.824742268041237,0.835051546391753,0.88659793814433,0.84020618556701,0.912371134020619,0.829896907216495,0.835051546391753,0.943298969072165,0.943298969072165,0.922680412371134,0.943298969072165,0.917525773195876,0.984536082474227,0.969072164948454,0.969072164948454,0.948453608247423,0.994845360824742,0.984536082474227,1
0.407216494845361,0.577319587628866,0.711340206185567,0.737113402061856,0.798969072164949,0.747422680412371,0.835051546391753,0.783505154639175,0.835051546391753,0.850515463917526,0.876288659793814,0.896907216494845,0.907216494845361,0.902061855670103,0.917525773195876,0.938144329896907,0.891752577319588,0.979381443298969,0.963917525773196,0.974226804123711,0.979381443298969,0.984536082474227,1,1
0.536082474226804,0.603092783505155,0.737113402061856,0.742268041237113,0.670103092783505,0.793814432989691,0.860824742268041,0.798969072164949,0.855670103092783,0.871134020618557,0.876288659793814,0.902061855670103,0.917525773195876,0.927835051546392,0.93298969072165,0.938144329896907,0.938144329896907,0.958762886597938,0.95360824742268,0.974226804123711,0.974226804123711,0.989690721649485,0.989690721649485,1
0.525773195876289,0.551546391752577,0.711340206185567,0.731958762886598,0.793814432989691,0.829896907216495,0.778350515463918,0.835051546391753,0.881443298969072,0.871134020618557,0.865979381443299,0.84020618556701,0.896907216494845,0.927835051546392,0.922680412371134,0.93298969072165,0.93298969072165,0.943298969072165,0.95360824742268,0.963917525773196,0.989690721649485,0.984536082474227,1,1
0.489690721649485,0.592783505154639,0.623711340206186,0.731958762886598,0.747422680412371,0.819587628865979,0.788659793814433,0.829896907216495,0.860824742268041,0.84020618556701,0.881443298969072,0.891752577319588,0.93298969072165,0.902061855670103,0.974226804123711,0.943298969072165,0.963917525773196,0.958762886597938,0.974226804123711,0.969072164948454,0.979381443298969,1,0.989690721649485,1
0.505154639175258,0.551546391752577,0.618556701030928,0.752577319587629,0.747422680412371,0.793814432989691,0.845360824742268,0.829896907216495,0.865979381443299,0.845360824742268,0.902061855670103,0.881443298969072,0.927835051546392,0.881443298969072,0.938144329896907,0.943298969072165,0.938144329896907,0.938144329896907,0.958762886597938,0.969072164948454,0.984536082474227,0.989690721649485,1,1
