"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12"
"Mean",0.953695652173913,0.958196721311475,0.953267759562841,0.946581005586592,0.951237569060774,0.953989071038251,0.957461538461538,0.959648351648352,0.947792349726776,0.958579234972678,0.957252747252747,0.960282485875706
"SE",0.000690098562472847,0.000543015159324793,0.000496007233794634,0.000636142003270414,0.000692679451073138,0.000692920280161855,0.000603470770840865,0.000609963760326364,0.000693070703428668,0.00062518482459378,0.000466405888726148,0.000844493607029639
