"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26"
"Mean",0.517108108108108,0.447868131868132,0.46176,0.466277777777778,0.484929577464789,0.511014492753623,0.600692307692308,0.474361111111111,0.506621621621622,0.630367346938775,0.552131147540984,0.546929577464789,0.545076923076923,0.579118644067797,0.537606557377049,0.573185185185185,0.61255,0.466805970149254,0.616744186046512,0.497791044776119,0.589714285714286,0.581745454545455,0.590869565217391,0.73095652173913,0.516730158730159,0.527907692307692
"SE",0.0024877445604412,0.00120463631206611,0.00150250452234905,0.00260073883729498,0.00221497237540683,0.00229347016833717,0.00236333663900235,0.0023946967532742,0.00182187785433281,0.00256514530514352,0.00217968418418012,0.00210402851657465,0.00195975202552906,0.00219641256935516,0.00227802487652757,0.00237241061160084,0.00308001102853086,0.00212129661548108,0.00314424792830239,0.00175306647080009,0.00253804142669578,0.0022284421437666,0.00312139643766137,0.00391437732003149,0.00171115313592438,0.00210788054776534
