"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26"
"Mean",0.642648648648649,0.563252747252747,0.572773333333333,0.582027777777778,0.595605633802817,0.640260869565217,0.740230769230769,0.586972222222222,0.623108108108108,0.737795918367347,0.675245901639344,0.67312676056338,0.674861538461539,0.708338983050847,0.658131147540984,0.693407407407407,0.7142,0.583164179104478,0.728790697674419,0.626716417910448,0.705904761904762,0.699527272727273,0.705565217391304,0.803478260869565,0.639873015873016,0.647323076923077
"SE",0.00273920964963942,0.00122949128747209,0.00150814441514453,0.00266565374280742,0.00224810379364113,0.0022091398144261,0.00238978638431535,0.00264966742490062,0.00191701695312645,0.00251145482033539,0.00208733170046372,0.00219619426107407,0.00191109807029155,0.00210444766480919,0.00210924921805906,0.00236212894089788,0.00323150200532521,0.00215045314276434,0.00302803011553234,0.00183734363594323,0.00254472889870155,0.00226051724690491,0.00291629606218993,0.00385043777039844,0.0017169815242928,0.00206959626640864
