"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26"
"Mean",0.797945945945946,0.700263736263736,0.6992,0.729194444444444,0.724535211267606,0.793884057971014,0.893653846153846,0.717194444444444,0.758189189189189,0.861795918367347,0.81927868852459,0.827098591549296,0.819353846153846,0.851762711864407,0.810754098360656,0.824,0.82,0.721611940298508,0.854837209302326,0.785761194029851,0.840619047619048,0.835854545454545,0.832565217391304,0.908173913043478,0.796095238095238,0.794061538461538
"SE",0.00260294248251318,0.00126263937605442,0.0014608861614628,0.00260617192520248,0.00225177717667543,0.00209072998772748,0.00188081747040961,0.00251905176587419,0.00177021083536449,0.00244666366303433,0.00182429005164893,0.00213293177173589,0.00162795595749464,0.00172044962074733,0.001717331554451,0.00206319846943309,0.0033101229324083,0.00201720847154306,0.00244495683594701,0.00172645528841322,0.00226313219768803,0.00171413264256552,0.00247829755593928,0.0034639944419982,0.00155196275851483,0.00180134248777792
