"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26","Npop27","Npop28","Npop29","Npop30","Npop31"
0.739894551845343,0.801405975395431,0.822495606326889,0.869947275922671,0.843585237258348,0.84182776801406,0.898066783831283,0.878734622144112,0.915641476274165,0.92091388400703,0.915641476274165,0.905096660808436,0.910369068541301,0.927943760984183,0.933216168717047,0.933216168717047,0.934973637961336,0.938488576449912,0.943760984182777,0.942003514938489,0.924428822495606,0.956063268892794,0.934973637961336,0.961335676625659,0.952548330404218,0.95079086115993,0.975395430579965,0.952548330404218,0.961335676625659,0.949033391915642
0.748681898066784,0.780316344463972,0.799648506151142,0.815465729349736,0.845342706502636,0.862917398945518,0.86115992970123,0.915641476274165,0.903339191564148,0.887521968365554,0.908611599297012,0.917398945518453,0.896309314586995,0.896309314586995,0.896309314586995,0.901581722319859,0.922671353251318,0.917398945518453,0.934973637961336,0.943760984182777,0.936731107205624,0.943760984182777,0.959578207381371,0.95079086115993,0.963093145869947,0.933216168717047,0.956063268892794,0.9402460456942,0.963093145869947,0.966608084358524
0.764499121265378,0.810193321616872,0.776801405975395,0.840070298769772,0.827768014059754,0.859402460456942,0.884007029876977,0.919156414762742,0.917398945518453,0.885764499121265,0.912126537785589,0.927943760984183,0.910369068541301,0.89103690685413,0.894551845342706,0.899824253075571,0.945518453427065,0.917398945518453,0.957820738137083,0.917398945518453,0.947275922671353,0.945518453427065,0.956063268892794,0.95079086115993,0.949033391915642,0.956063268892794,0.956063268892794,0.957820738137083,0.963093145869947,0.966608084358524
0.739894551845343,0.79261862917399,0.808435852372584,0.822495606326889,0.847100175746924,0.86115992970123,0.859402460456942,0.86115992970123,0.910369068541301,0.919156414762742,0.936731107205624,0.894551845342706,0.898066783831283,0.917398945518453,0.913884007029877,0.915641476274165,0.912126537785589,0.936731107205624,0.949033391915642,0.952548330404218,0.924428822495606,0.931458699472759,0.915641476274165,0.927943760984183,0.933216168717047,0.959578207381371,0.959578207381371,0.949033391915642,0.961335676625659,0.963093145869947
0.796133567662566,0.776801405975395,0.81195079086116,0.838312829525483,0.824253075571178,0.882249560632689,0.880492091388401,0.854130052724077,0.885764499121265,0.875219683655536,0.912126537785589,0.926186291739895,0.894551845342706,0.901581722319859,0.924428822495606,0.910369068541301,0.952548330404218,0.952548330404218,0.945518453427065,0.931458699472759,0.942003514938489,0.942003514938489,0.964850615114236,0.952548330404218,0.956063268892794,0.95079086115993,0.95079086115993,0.963093145869947,0.954305799648506,0.961335676625659
0.76274165202109,0.808435852372584,0.859402460456942,0.818980667838313,0.843585237258348,0.868189806678383,0.880492091388401,0.862917398945518,0.876977152899824,0.885764499121265,0.933216168717047,0.927943760984183,0.910369068541301,0.931458699472759,0.934973637961336,0.943760984182777,0.92091388400703,0.931458699472759,0.922671353251318,0.95079086115993,0.926186291739895,0.968365553602812,0.956063268892794,0.952548330404218,0.964850615114236,0.954305799648506,0.949033391915642,0.963093145869947,0.954305799648506,0.961335676625659
0.76274165202109,0.796133567662566,0.845342706502636,0.876977152899824,0.873462214411248,0.845342706502636,0.873462214411248,0.864674868189807,0.84182776801406,0.892794376098418,0.929701230228471,0.89103690685413,0.9402460456942,0.924428822495606,0.92091388400703,0.898066783831283,0.924428822495606,0.927943760984183,0.917398945518453,0.942003514938489,0.942003514938489,0.943760984182777,0.949033391915642,0.954305799648506,0.945518453427065,0.933216168717047,0.929701230228471,0.95079086115993,0.963093145869947,0.956063268892794
0.73286467486819,0.785588752196837,0.794376098418278,0.824253075571178,0.834797891036907,0.885764499121265,0.857644991212654,0.852372583479789,0.864674868189807,0.862917398945518,0.905096660808436,0.929701230228471,0.936731107205624,0.908611599297012,0.908611599297012,0.943760984182777,0.943760984182777,0.936731107205624,0.9402460456942,0.95079086115993,0.956063268892794,0.947275922671353,0.926186291739895,0.954305799648506,0.945518453427065,0.95079086115993,0.949033391915642,0.959578207381371,0.947275922671353,0.961335676625659
0.766256590509666,0.771528998242531,0.799648506151142,0.84182776801406,0.84182776801406,0.855887521968366,0.868189806678383,0.869947275922671,0.901581722319859,0.92091388400703,0.894551845342706,0.929701230228471,0.876977152899824,0.927943760984183,0.929701230228471,0.92091388400703,0.943760984182777,0.924428822495606,0.942003514938489,0.947275922671353,0.929701230228471,0.933216168717047,0.954305799648506,0.9701230228471,0.949033391915642,0.943760984182777,0.949033391915642,0.966608084358524,0.961335676625659,0.9701230228471
0.766256590509666,0.813708260105448,0.833040421792619,0.826010544815466,0.882249560632689,0.878734622144112,0.866432337434095,0.869947275922671,0.906854130052724,0.912126537785589,0.884007029876977,0.912126537785589,0.892794376098418,0.949033391915642,0.905096660808436,0.945518453427065,0.929701230228471,0.943760984182777,0.933216168717047,0.949033391915642,0.952548330404218,0.954305799648506,0.952548330404218,0.947275922671353,0.954305799648506,0.947275922671353,0.963093145869947,0.947275922671353,0.95079086115993,0.959578207381371
