"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26","Npop27","Npop28","Npop29","Npop30","Npop31"
0.73286467486819,0.808435852372584,0.804920913884007,0.848857644991213,0.854130052724077,0.878734622144112,0.869947275922671,0.875219683655536,0.875219683655536,0.892794376098418,0.922671353251318,0.9402460456942,0.933216168717047,0.926186291739895,0.938488576449912,0.949033391915642,0.9402460456942,0.943760984182777,0.949033391915642,0.947275922671353,0.959578207381371,0.949033391915642,0.954305799648506,0.961335676625659,0.968365553602812,0.943760984182777,0.957820738137083,0.957820738137083,0.954305799648506,0.963093145869947
0.766256590509666,0.804920913884007,0.817223198594025,0.852372583479789,0.848857644991213,0.875219683655536,0.875219683655536,0.905096660808436,0.915641476274165,0.933216168717047,0.942003514938489,0.924428822495606,0.9402460456942,0.924428822495606,0.933216168717047,0.933216168717047,0.929701230228471,0.934973637961336,0.943760984182777,0.952548330404218,0.9402460456942,0.949033391915642,0.934973637961336,0.966608084358524,0.949033391915642,0.922671353251318,0.936731107205624,0.952548330404218,0.954305799648506,0.973637961335677
0.766256590509666,0.785588752196837,0.822495606326889,0.838312829525483,0.850615114235501,0.892794376098418,0.880492091388401,0.869947275922671,0.884007029876977,0.913884007029877,0.912126537785589,0.929701230228471,0.927943760984183,0.92091388400703,0.942003514938489,0.938488576449912,0.929701230228471,0.924428822495606,0.9402460456942,0.947275922671353,0.954305799648506,0.938488576449912,0.947275922671353,0.957820738137083,0.945518453427065,0.959578207381371,0.954305799648506,0.954305799648506,0.959578207381371,0.968365553602812
0.76274165202109,0.799648506151142,0.810193321616872,0.838312829525483,0.864674868189807,0.866432337434095,0.878734622144112,0.887521968365554,0.876977152899824,0.92091388400703,0.922671353251318,0.931458699472759,0.926186291739895,0.927943760984183,0.927943760984183,0.934973637961336,0.95079086115993,0.931458699472759,0.938488576449912,0.945518453427065,0.95079086115993,0.956063268892794,0.949033391915642,0.966608084358524,0.947275922671353,0.936731107205624,0.95079086115993,0.952548330404218,0.945518453427065,0.95079086115993
0.759226713532513,0.813708260105448,0.817223198594025,0.852372583479789,0.83128295254833,0.866432337434095,0.868189806678383,0.899824253075571,0.873462214411248,0.903339191564148,0.919156414762742,0.915641476274165,0.927943760984183,0.926186291739895,0.924428822495606,0.934973637961336,0.9402460456942,0.934973637961336,0.945518453427065,0.934973637961336,0.929701230228471,0.936731107205624,0.949033391915642,0.961335676625659,0.945518453427065,0.9402460456942,0.952548330404218,0.961335676625659,0.957820738137083,0.95079086115993
0.769771528998243,0.79261862917399,0.83128295254833,0.850615114235501,0.86115992970123,0.855887521968366,0.868189806678383,0.889279437609842,0.873462214411248,0.917398945518453,0.943760984182777,0.9402460456942,0.929701230228471,0.938488576449912,0.934973637961336,0.943760984182777,0.926186291739895,0.943760984182777,0.934973637961336,0.966608084358524,0.942003514938489,0.954305799648506,0.95079086115993,0.936731107205624,0.95079086115993,0.957820738137083,0.963093145869947,0.9402460456942,0.968365553602812,0.966608084358524
0.760984182776801,0.815465729349736,0.817223198594025,0.843585237258348,0.855887521968366,0.864674868189807,0.86115992970123,0.887521968365554,0.892794376098418,0.906854130052724,0.924428822495606,0.92091388400703,0.922671353251318,0.924428822495606,0.938488576449912,0.926186291739895,0.936731107205624,0.927943760984183,0.942003514938489,0.942003514938489,0.934973637961336,0.943760984182777,0.95079086115993,0.949033391915642,0.942003514938489,0.9701230228471,0.957820738137083,0.959578207381371,0.957820738137083,0.95079086115993
0.776801405975395,0.803163444639719,0.799648506151142,0.836555360281195,0.873462214411248,0.875219683655536,0.869947275922671,0.885764499121265,0.882249560632689,0.919156414762742,0.926186291739895,0.927943760984183,0.929701230228471,0.924428822495606,0.924428822495606,0.926186291739895,0.938488576449912,0.952548330404218,0.934973637961336,0.95079086115993,0.957820738137083,0.957820738137083,0.95079086115993,0.942003514938489,0.964850615114236,0.943760984182777,0.95079086115993,0.9701230228471,0.956063268892794,0.947275922671353
0.759226713532513,0.804920913884007,0.827768014059754,0.869947275922671,0.868189806678383,0.864674868189807,0.847100175746924,0.885764499121265,0.889279437609842,0.905096660808436,0.926186291739895,0.92091388400703,0.936731107205624,0.927943760984183,0.924428822495606,0.9402460456942,0.922671353251318,0.9402460456942,0.945518453427065,0.949033391915642,0.954305799648506,0.966608084358524,0.943760984182777,0.949033391915642,0.964850615114236,0.9701230228471,0.933216168717047,0.956063268892794,0.95079086115993,0.971880492091388
0.75219683655536,0.799648506151142,0.826010544815466,0.826010544815466,0.857644991212654,0.838312829525483,0.869947275922671,0.885764499121265,0.898066783831283,0.927943760984183,0.927943760984183,0.929701230228471,0.938488576449912,0.943760984182777,0.933216168717047,0.922671353251318,0.936731107205624,0.942003514938489,0.92091388400703,0.919156414762742,0.945518453427065,0.934973637961336,0.956063268892794,0.968365553602812,0.947275922671353,0.954305799648506,0.966608084358524,0.956063268892794,0.963093145869947,0.959578207381371
