"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26","Npop27","Npop28","Npop29","Npop30","Npop31"
0.848857644991213,0.843585237258348,0.927943760984183,0.933216168717047,0.912126537785589,0.934973637961336,0.966608084358524,0.942003514938489,0.947275922671353,0.952548330404218,0.964850615114236,0.973637961335677,0.971880492091388,0.984182776801406,0.973637961335677,0.985940246045694,0.978910369068541,0.985940246045694,0.992970123022847,0.984182776801406,0.987697715289982,0.992970123022847,0.994727592267135,0.998242530755712,0.992970123022847,1,0.998242530755712,0.996485061511424,0.998242530755712,1
0.854130052724077,0.869947275922671,0.880492091388401,0.934973637961336,0.917398945518453,0.947275922671353,0.957820738137083,0.956063268892794,0.952548330404218,0.978910369068541,0.984182776801406,0.9701230228471,0.982425307557118,0.985940246045694,0.978910369068541,0.978910369068541,0.984182776801406,0.978910369068541,0.978910369068541,0.982425307557118,0.991212653778559,0.991212653778559,0.996485061511424,0.992970123022847,0.989455184534271,0.987697715289982,0.992970123022847,0.998242530755712,0.998242530755712,1
0.803163444639719,0.868189806678383,0.926186291739895,0.910369068541301,0.910369068541301,0.905096660808436,0.924428822495606,0.963093145869947,0.966608084358524,0.971880492091388,0.959578207381371,0.959578207381371,0.957820738137083,0.98066783831283,0.98066783831283,0.98066783831283,0.987697715289982,0.989455184534271,0.985940246045694,0.989455184534271,0.989455184534271,0.987697715289982,0.994727592267135,0.992970123022847,1,0.992970123022847,0.998242530755712,0.998242530755712,0.998242530755712,1
0.843585237258348,0.848857644991213,0.882249560632689,0.938488576449912,0.938488576449912,0.945518453427065,0.956063268892794,0.917398945518453,0.961335676625659,0.964850615114236,0.971880492091388,0.984182776801406,0.984182776801406,0.966608084358524,0.994727592267135,0.98066783831283,0.982425307557118,0.985940246045694,0.98066783831283,0.987697715289982,0.987697715289982,0.989455184534271,0.994727592267135,0.984182776801406,0.998242530755712,1,1,1,1,1
0.817223198594025,0.913884007029877,0.908611599297012,0.903339191564148,0.933216168717047,0.942003514938489,0.945518453427065,0.964850615114236,0.952548330404218,0.977152899824253,0.95079086115993,0.9701230228471,0.975395430579965,0.978910369068541,0.982425307557118,0.985940246045694,0.963093145869947,0.984182776801406,0.987697715289982,0.985940246045694,0.98066783831283,0.989455184534271,0.996485061511424,0.987697715289982,0.989455184534271,0.996485061511424,0.989455184534271,0.994727592267135,1,1
0.859402460456942,0.882249560632689,0.919156414762742,0.927943760984183,0.92091388400703,0.919156414762742,0.926186291739895,0.945518453427065,0.963093145869947,0.975395430579965,0.9402460456942,0.973637961335677,0.9701230228471,0.977152899824253,0.987697715289982,0.973637961335677,0.98066783831283,0.968365553602812,0.987697715289982,0.989455184534271,0.987697715289982,0.989455184534271,0.991212653778559,0.991212653778559,0.996485061511424,0.998242530755712,0.992970123022847,1,1,1
0.836555360281195,0.903339191564148,0.924428822495606,0.882249560632689,0.906854130052724,0.934973637961336,0.949033391915642,0.966608084358524,0.968365553602812,0.971880492091388,0.957820738137083,0.966608084358524,0.966608084358524,0.978910369068541,0.973637961335677,0.973637961335677,0.987697715289982,0.992970123022847,0.987697715289982,0.989455184534271,0.985940246045694,0.985940246045694,0.992970123022847,0.992970123022847,0.987697715289982,0.989455184534271,0.996485061511424,1,1,1
0.840070298769772,0.869947275922671,0.894551845342706,0.927943760984183,0.929701230228471,0.954305799648506,0.964850615114236,0.968365553602812,0.954305799648506,0.957820738137083,0.961335676625659,0.966608084358524,0.975395430579965,0.973637961335677,0.987697715289982,0.975395430579965,0.989455184534271,0.978910369068541,0.996485061511424,0.985940246045694,0.984182776801406,0.985940246045694,0.992970123022847,0.996485061511424,0.996485061511424,0.992970123022847,1,1,0.998242530755712,1
0.869947275922671,0.880492091388401,0.912126537785589,0.936731107205624,0.922671353251318,0.933216168717047,0.95079086115993,0.936731107205624,0.966608084358524,0.971880492091388,0.956063268892794,0.973637961335677,0.98066783831283,0.978910369068541,0.975395430579965,0.982425307557118,0.9701230228471,0.984182776801406,0.987697715289982,0.98066783831283,0.984182776801406,0.989455184534271,0.994727592267135,0.994727592267135,0.991212653778559,0.996485061511424,0.996485061511424,1,1,1
0.885764499121265,0.894551845342706,0.901581722319859,0.943760984182777,0.92091388400703,0.913884007029877,0.936731107205624,0.956063268892794,0.961335676625659,0.959578207381371,0.964850615114236,0.964850615114236,0.977152899824253,0.975395430579965,0.975395430579965,0.984182776801406,0.985940246045694,0.98066783831283,0.982425307557118,0.989455184534271,0.994727592267135,0.984182776801406,0.991212653778559,0.985940246045694,0.998242530755712,0.994727592267135,0.996485061511424,1,1,1
0.845342706502636,0.898066783831283,0.929701230228471,0.934973637961336,0.924428822495606,0.954305799648506,0.936731107205624,0.971880492091388,0.961335676625659,0.943760984182777,0.964850615114236,0.973637961335677,0.978910369068541,0.978910369068541,0.987697715289982,0.977152899824253,0.968365553602812,0.982425307557118,0.98066783831283,0.991212653778559,0.984182776801406,0.987697715289982,0.994727592267135,0.992970123022847,0.996485061511424,0.985940246045694,0.992970123022847,1,1,1
0.843585237258348,0.910369068541301,0.89103690685413,0.947275922671353,0.938488576449912,0.961335676625659,0.949033391915642,0.973637961335677,0.957820738137083,0.961335676625659,0.9701230228471,0.973637961335677,0.9701230228471,0.971880492091388,0.973637961335677,0.973637961335677,0.98066783831283,0.984182776801406,0.9701230228471,0.985940246045694,0.984182776801406,0.989455184534271,0.994727592267135,0.989455184534271,0.998242530755712,1,0.991212653778559,0.991212653778559,1,1
