"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26","Npop27","Npop28","Npop29","Npop30","Npop31"
-0.2353,-0.1663,-0.1307,-0.1281,-0.1032,-0.0922,-0.0786,-0.0775,-0.064,-0.0466,-0.035,-0.0332,-0.0309,-0.0288,-0.0279,-0.0202,-0.0176,-0.0222,-0.0239,-0.0219,-0.025,-0.0247,-0.0227,-0.0207,-0.0185,-0.0181,-0.0196,-0.0173,-0.0203,-0.0176
