"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","Npop22","Npop23","Npop24","Npop25","Npop26","Npop27","Npop28","Npop29","Npop30","Npop31"
0.854130052724077,0.875219683655536,0.889279437609842,0.894551845342706,0.901581722319859,0.903339191564148,0.912126537785589,0.915641476274165,0.926186291739895,0.9402460456942,0.9402460456942,0.943760984182777,0.945518453427065,0.963093145869947,0.964850615114236,0.971880492091388,0.971880492091388,0.975395430579965,0.977152899824253,0.977152899824253,0.977152899824253,0.978910369068541,0.978910369068541,0.978910369068541,0.98066783831283,0.989455184534271,0.996485061511424,0.996485061511424,0.996485061511424,1
