"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10"
"Mean",0.876805970149254,0.923967741935484,0.854358208955224,0.865384615384615,0.818575757575758,0.846126984126984,0.923636363636364,0.895407407407407,0.884814814814815,0.911928571428571
"SE",0.00147258581886729,0.00143396226285667,0.00178977761533294,0.00173733830357528,0.00164882549018734,0.00173128847941728,0.00140033806159868,0.00120251012767781,0.0014847251656907,0.00125669854600548
