"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20"
0.06,0.1351,0.1394,0.126,0.1351,0.1284,0.129,0.1196,0.1165,0.1199,0.1166,0.1107,0.1237,0.1214,0.1197,0.1232,0.1287,0.129,0.1273
