"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.957833333333333,0.98025,0.982491228070175,0.940190476190476,0.976857142857143,0.993396825396825,0.993481481481482,0.985357142857143,0.989321428571429,0.9788,0.980779661016949,0.987236363636364,0.974,0.950825396825397,0.96768253968254,0.993454545454545,0.971929824561404,0.968350877192982,0.993163636363636,0.993066666666667,0.99908,0.971052631578947,0.979186440677966,0.963916666666667,0.948888888888889,0.979781818181818,0.975321428571429,0.97692,0.990807692307692,0.978509090909091,0.962625
"SE",0.0017964034183875,0.00116029826938758,0.000586665317538591,0.00238970261765766,0.000883100138238747,0.000493807367425402,0.000494697271494593,0.000582846491204603,0.000525657099137631,0.00106721762657881,0.000697076206409327,0.000796319728327498,0.00110523943991798,0.00153924058445051,0.001862015711367,0.000536453330609562,0.00119727229602695,0.00111223177888225,0.000531630243663215,0.00046090214525529,0.000490293764953119,0.000852950531439391,0.000743424639898354,0.00101488449423016,0.00261038927549226,0.000771928364352513,0.000880089067421254,0.000963578833483112,0.000691671512847873,0.00137572849579848,0.00204196869400454
