"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.702368644067797,0.733125560538117,0.718246753246753,0.680142276422764,0.734257206208426,0.711093555093555,0.749822222222222,0.705883620689655,0.706300653594771,0.727321888412017,0.638179487179487,0.739413870246085,0.716754310344828,0.685004219409283,0.626574948665298,0.658047109207709,0.729995584988962,0.698030701754386,0.715732426303855,0.821317948717949,0.761751196172249,0.69138021978022,0.778993166287016,0.754859154929577,0.705245689655172,0.717700223713647,0.710119205298013,0.744668171557562,0.740036199095023,0.722074889867841,0.688377919320594
"SE",0.00171156628294641,0.00148891854952352,0.00112513856692707,0.00209889878826691,0.00119670999966638,0.00137015241118907,0.00118094338528562,0.00130605706100816,0.00144729372885238,0.000840043748594697,0.00502341728082829,0.00176033170167072,0.00158820733108608,0.00284058396602378,0.00479831269327544,0.0027814657152592,0.00198614697668058,0.00268625806716393,0.00255599217013221,0.00122431746359798,0.00154943317194086,0.00203603837673255,0.00201232169303725,0.00141900005828043,0.00140830993760607,0.0016671816511344,0.00188774488937747,0.000603303582644838,0.00145203998294311,0.00112137471584355,0.00202546664629552
