"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.950796610169492,0.968008968609866,0.955887445887446,0.930146341463415,0.957467849223947,0.961031185031185,0.972324444444444,0.954172413793103,0.957882352941177,0.963111587982833,0.957833333333333,0.96834451901566,0.960038793103448,0.949873417721519,0.955852156057495,0.945032119914347,0.95712582781457,0.959342105263158,0.982489795918367,0.991292307692308,0.975459330143541,0.950127472527473,0.952651480637813,0.960887323943662,0.951590517241379,0.963525727069351,0.965841059602649,0.960361173814898,0.951262443438914,0.955537444933921,0.94515923566879
"SE",0.00054405663842799,0.000335733372676135,0.000497594981405279,0.00104252111823401,0.00056657129021368,0.00053241979344504,0.000471329820715907,0.000494497722675738,0.000319233399470989,0.00037651846315278,0.000526977559867169,0.000618907238456309,0.000407458471490222,0.000729322836775598,0.000790734626171381,0.000428234412021652,0.000544110206693263,0.000409321670246892,0.000330256019898917,0.000296207211489323,0.000429018748419055,0.000561730561510368,0.00122613876628072,0.000506196657455098,0.000725123505198461,0.000483452225222951,0.000475549480067628,0.000449499686535589,0.00111414598784538,0.000521197643078931,0.00119265672283559
