"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.925245762711864,0.947784753363229,0.9344329004329,0.898833333333333,0.935467849223947,0.938565488565489,0.950457777777778,0.928362068965517,0.935111111111111,0.939021459227468,0.928363247863248,0.942156599552573,0.933219827586207,0.923978902953587,0.923921971252567,0.916248394004283,0.935598233995585,0.933188596491228,0.959446712018141,0.983810256410256,0.956588516746411,0.923613186813187,0.930706150341686,0.94487323943662,0.924409482758621,0.941530201342282,0.942918322295806,0.937823927765237,0.929778280542986,0.930784140969163,0.914675159235669
"SE",0.000597855483799607,0.000407431569895023,0.000602682798977953,0.00105351074181742,0.000617784785569027,0.000603984274474991,0.000528572643832436,0.000626015625065388,0.000386165334870248,0.000475019705412983,0.000643954479290661,0.000849637822657675,0.000512608352151359,0.000739298083168135,0.000966799932774148,0.000501585824319083,0.000728011658095633,0.000547870560459264,0.00045030588091489,0.000451433552681416,0.000690189653059469,0.000679686838453227,0.00153365361731403,0.000567163745718906,0.000840265949759243,0.00063032398593748,0.000528725935860323,0.000550638020073443,0.00132510288644113,0.000670710783823772,0.00127468165561748
