"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.9483,0.972785714285714,0.977649122807018,0.922603174603175,0.97325,0.988793650793651,0.989259259259259,0.980392857142857,0.985571428571429,0.968333333333333,0.972508474576271,0.981163636363636,0.965933333333333,0.93952380952381,0.954222222222222,0.986763636363636,0.962561403508772,0.961298245614035,0.9836,0.9912,0.99792,0.962140350877193,0.972474576271186,0.956666666666667,0.934857142857143,0.974,0.968857142857143,0.97072,0.987769230769231,0.971272727272727,0.94978125
"SE",0.00188035526331515,0.00118392174079008,0.00064902445208887,0.00244261987246888,0.000930187268161932,0.000649529735482404,0.000631131934888422,0.00068412377271007,0.000620825183962905,0.0011960932471549,0.000785264508067218,0.000931835711169096,0.00118300516679834,0.00156679504251586,0.00204103508441893,0.000809856634593458,0.00137743509254886,0.0012865623857405,0.000711616878867094,0.000490574208967482,0.00069880172273356,0.00103628389108588,0.000872601419353235,0.00108023940294208,0.00277298483612742,0.000828890867698717,0.000913714303976486,0.00108504278057197,0.000850277938302331,0.00152437588009418,0.00219551521481678
