"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.806633333333333,0.85925,0.857824561403509,0.787079365079365,0.858821428571429,0.871777777777778,0.892,0.847785714285714,0.849892857142857,0.842933333333333,0.804033898305085,0.857963636363636,0.8334,0.793333333333333,0.791238095238095,0.8392,0.82480701754386,0.781298245614035,0.813527272727273,0.925644444444444,0.87192,0.820947368421053,0.872169491525424,0.852291666666667,0.756888888888889,0.856109090909091,0.830035714285714,0.8364,0.870807692307692,0.802218181818182,0.72378125
"SE",0.00230491280178349,0.00184035984495476,0.00220088706530582,0.00246750302863248,0.0024379811936353,0.00229240352170404,0.00210373652861804,0.0021091659098183,0.00271525882099877,0.00247141574640593,0.0030571206107174,0.00246348728539977,0.00159113834100565,0.00190979179165695,0.00348926427757013,0.00299407476160833,0.0030536497798173,0.00283657529714994,0.00309405431907436,0.00172255698113434,0.00333233192706613,0.00280978092365576,0.00207017844325319,0.00175619093713063,0.00364989761509709,0.00181172180852702,0.0030057351659412,0.00162830671727751,0.00299787616576453,0.00282975204676751,0.00378944967535645
