"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.9679,0.984285714285714,0.986526315789474,0.944984126984127,0.981392857142857,0.994190476190476,0.995814814814815,0.989714285714286,0.991857142857143,0.984566666666667,0.987559322033898,0.993163636363636,0.984133333333333,0.955396825396825,0.977047619047619,0.996909090909091,0.978315789473684,0.977894736842105,1,0.994444444444444,0.99972,0.978421052631579,0.984440677966102,0.968791666666667,0.956666666666667,0.984072727272727,0.98175,0.984,0.992769230769231,0.984072727272727,0.97109375
"SE",0.00162103944155455,0.00108482417141403,0.000519875276976338,0.00238660185855202,0.000866979710166138,0.000473502395864189,0.000384324813166758,0.000510753048084655,0.000474321171140064,0.000866418699432007,0.000555103057411264,0.000579335200966663,0.000920369941014652,0.00146141724520378,0.0016058156208452,0.000361351906023409,0.00105844706066247,0.00092939626442573,0,0.000430762460969787,0.00028,0.000748825629738583,0.000625346683302316,0.000944672610198207,0.00253875790338022,0.00068709574643269,0.000785491405808644,0.000808769569428071,0.000416996683447813,0.00126319832873599,0.00181586514279244
