"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.854118644067797,0.8847533632287,0.870047619047619,0.825235772357724,0.873742793791574,0.873155925155925,0.887977777777778,0.858646551724138,0.868,0.873266094420601,0.844517094017094,0.872680089485459,0.862448275862069,0.854603375527426,0.835289527720739,0.839379014989293,0.876242825607064,0.857407894736842,0.887170068027211,0.944,0.90177033492823,0.85003956043956,0.885025056947608,0.890774647887324,0.856280172413793,0.875091722595078,0.873907284768212,0.873358916478555,0.865461538461539,0.862444933920705,0.838925690021231
"SE",0.000645349194307188,0.000606303252623586,0.000655671377476051,0.00117297659652733,0.000748254192896251,0.000948151903157248,0.000673841742019452,0.000769355447701692,0.0005594353175386,0.000600251669141596,0.00107983019495281,0.0011277047742559,0.000759313177698427,0.000588339443268491,0.00141771509245092,0.000658390775769081,0.00102180760605538,0.00071222313355733,0.000741898557287114,0.000959800254765321,0.00110795714356497,0.000865997849325695,0.00166263321600898,0.00075219838825664,0.00102739425438744,0.00093086159134256,0.000797983612889615,0.000712999348116914,0.00188352167385014,0.000918993705057644,0.00139282794966735
