"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.6949,0.727285714285714,0.744631578947368,0.668253968253968,0.736821428571429,0.718126984126984,0.781518518518519,0.712178571428571,0.719571428571429,0.7236,0.623661016949153,0.754654545454545,0.709533333333333,0.65384126984127,0.632825396825397,0.679672727272727,0.721824561403509,0.654631578947368,0.691890909090909,0.838711111111111,0.77312,0.694877192982456,0.777322033898305,0.763916666666667,0.636825396825397,0.720036363636364,0.711107142857143,0.75648,0.783269230769231,0.714472727272727,0.6126875
"SE",0.00250587863720046,0.00236031806891494,0.00294685439923661,0.00342154371825103,0.00283682431341574,0.00286876825357486,0.00325210031027373,0.00253952186479803,0.00325034486298834,0.0026457664598979,0.00536120941871702,0.0040980354520174,0.00298000611214346,0.00357010370113143,0.00569978402556255,0.00500074199102056,0.00363884217894732,0.00291915171068221,0.00348862612846344,0.00226837750498214,0.00374729444149543,0.00356270610957563,0.00424864860703014,0.00145375629673482,0.00365856491386656,0.00330936317070786,0.0030572374875321,0.00160385907356467,0.00273663383008624,0.00228776355954326,0.00404528106691249
