"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.906216101694915,0.933300448430493,0.91812987012987,0.880345528455285,0.921556541019956,0.923002079002079,0.935408888888889,0.910556034482759,0.919712418300654,0.922793991416309,0.909029914529915,0.925454138702461,0.915995689655172,0.907084388185654,0.901733059548255,0.896899357601713,0.921147902869757,0.916144736842105,0.941541950113379,0.974635897435897,0.945004784688995,0.906536263736264,0.918018223234624,0.931854460093897,0.908038793103448,0.926604026845638,0.926370860927152,0.921706546275395,0.917257918552036,0.914533039647577,0.89563906581741
"SE",0.000610391971099681,0.000445053379860265,0.000598322859720813,0.00110075716795242,0.000643423088551821,0.000675777127975649,0.000574800440717344,0.000655842735033378,0.000424787575791999,0.000511669787233878,0.000732266970783969,0.000950394939031966,0.000575659919313855,0.000716800989231236,0.0010281960101739,0.000527260135527133,0.000789098337536515,0.000582325568416077,0.00052987723972643,0.000634796682256764,0.00081578692188733,0.000736270632096324,0.00165512549696432,0.000603896063618545,0.000880619694308512,0.000720363650284374,0.000567003774812583,0.000588295494658012,0.00133532919364898,0.000745139818395441,0.00132068739798071
