"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.88339406779661,0.913538116591928,0.897705627705628,0.855430894308943,0.902412416851441,0.902340956340956,0.915471111111111,0.888913793103448,0.898640522875817,0.901802575107296,0.882363247863248,0.901856823266219,0.893547413793103,0.883409282700422,0.871872689938398,0.87254817987152,0.903651214128035,0.891464912280702,0.920213151927438,0.964533333333333,0.927464114832536,0.880742857142857,0.904177676537585,0.915910798122066,0.886672413793103,0.904371364653244,0.905077262693157,0.901864559819413,0.896176470588235,0.89336563876652,0.871562632696391
"SE",0.000619093346609724,0.000503167359637189,0.000623341559479666,0.00112695891866447,0.000706851099844903,0.000766750751214735,0.000674066818172055,0.000706683520033886,0.000457053764180646,0.000551802835833295,0.000901197681245639,0.00103400597211224,0.000648110179190034,0.000629295426966361,0.00120622060150753,0.000590615854487162,0.00088269626679106,0.000629016858092255,0.000562586431625403,0.000743889805839388,0.000934511057999984,0.000807789901495818,0.00163003021268533,0.000675314849603049,0.000915963869797788,0.000873767379770328,0.00063774725877123,0.000664470040860439,0.00165613871188582,0.00084711127450195,0.00130128223458463
