"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.938347457627119,0.958946188340807,0.946177489177489,0.915967479674797,0.947392461197339,0.95037422037422,0.962257777777778,0.943168103448276,0.947908496732026,0.951888412017167,0.943350427350427,0.955986577181208,0.947827586206897,0.938236286919831,0.940205338809035,0.930702355460385,0.947567328918322,0.947241228070175,0.972299319727891,0.987994871794872,0.96755980861244,0.938624175824176,0.941389521640091,0.953713615023474,0.939840517241379,0.954017897091723,0.955933774834437,0.95148532731377,0.942380090497738,0.945964757709251,0.932271762208068
"SE",0.000547584875304481,0.000378311240241288,0.000535409029834649,0.00105300273544701,0.000563799969262463,0.000560218436488004,0.000489982219092281,0.000538219236921793,0.000353777600799703,0.000420359613128754,0.000604742047401162,0.000773695660039362,0.000468977483211635,0.000730309269492721,0.000888606507480134,0.000443931208385849,0.000672875831669909,0.000453702990388188,0.000394265473444845,0.000359203242086744,0.000571920973752088,0.000615879315288805,0.00134709809996773,0.000532340374998028,0.000785023038688923,0.00053105901867217,0.000522956867956546,0.000488135060486345,0.00116934892963234,0.000615219885235951,0.00126064798569204
