"","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31"
"Mean",0.888466666666667,0.931678571428571,0.934385964912281,0.860126984126984,0.935107142857143,0.955460317460317,0.956,0.930214285714286,0.939607142857143,0.917166666666667,0.912372881355932,0.926909090909091,0.907,0.875174603174603,0.886920634920635,0.935236363636364,0.91140350877193,0.876385964912281,0.915272727272727,0.9728,0.94864,0.901929824561403,0.929830508474576,0.915583333333333,0.860825396825397,0.932836363636364,0.912785714285714,0.9076,0.940076923076923,0.888581818181818,0.83903125
"SE",0.00221444620355097,0.00131736013001723,0.00116075604868617,0.00229996125402587,0.00131452417427462,0.00125921292502155,0.00122810649867059,0.00133944340134777,0.00132711114024764,0.00173331984476536,0.00154775349015185,0.00149541773471333,0.0012439119164692,0.00136487591610369,0.00270845372523464,0.00164045883385648,0.001895251772245,0.00254875391010613,0.0021510553694342,0.000890792884006151,0.00285120317042439,0.00196843183815976,0.00152060423168368,0.0014925826033684,0.00304720814525924,0.00115462327399504,0.00196504097600556,0.00143799013601016,0.00267769825532004,0.00286471158824245,0.00359549872500855
