"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12"
0.5344,0.4745,0.3905,0.3627,0.3533,0.3461,0.3325,0.3261,0.3337,0.3342,0.3193
