"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12"
0.0202,0.0072,0.0061,0.0104,0.0077,0.0035,0.003,0.0028,0.0032,0.0051,0.0037
0.0011,0.0092,-0.0063,0.0024,0.0023,0.0037,0.0038,0.0036,0.0034,0.0033,0.0037
-8e-04,-3e-04,0.0053,0.0026,0.0051,0.0028,0.0017,0.0034,0.0018,0.0037,0.0037
-0.0027,0.008,7e-04,0.0079,0.0041,0.0044,0.0023,0.003,0.0042,0.0037,0.0037
-0.0016,0.0079,0.0079,0.0053,0.0025,0.006,0.0044,0.0041,0.0041,0.0024,0.0037
-9e-04,0.0051,0.0052,0.004,0.005,0.0042,0.0032,0.0053,0.0053,0.0039,0.0037
-0.0093,-0.001,0.0036,0.0055,0.0036,0.0061,0.0036,0.0021,0.0057,0.0041,0.0037
-0.0058,0.004,-2e-04,0.0038,0.0051,0.0054,0.0069,0.0044,0.0038,0.0041,0.0037
0.014,0.0042,0.0029,0.0058,0.0082,6e-04,0.0051,0.0049,0.0028,0.003,0.0037
0.0068,-0.001,0.006,-0.0011,0.0038,0.0023,0.0038,0.0027,0.0028,0.0039,0.0037
-9e-04,0.0047,-0.0027,0.0012,0.0035,0.0033,0.004,0.0045,0.0038,0.0037,0.0037
0.0139,0.01,0.0073,0.003,4e-04,0.0048,0.0059,0.0034,0.0029,0.0041,0.0037
0.0103,0.0079,0.0108,0.0029,0.0037,4e-04,0.0043,0.0033,0.0032,0.0041,0.0037
-0.0016,0.0054,0.0063,0.0067,0.0057,0.0015,0.0026,0.0053,0.0052,0.0051,0.0037
0.0114,-0.0025,-0.0017,0.0038,0.0013,4e-04,0.0047,0.0049,0.0032,0.0037,0.0037
-8e-04,-0.004,1e-04,0.001,0.0077,0.003,0.0039,0.0044,0.0032,0.0033,0.0037
0.0121,-0.006,0.0046,-0.0058,0.004,0.0015,0.0025,0.0053,0.004,0.0031,0.0037
0.0061,0.0066,0.0027,0.004,0.0029,0.0013,0.0032,0.0016,0.0043,0.0041,0.0037
0.0011,0.0082,0.012,0.0024,0.0061,0.002,0.0022,0.0035,0.0042,0.0041,0.0037
-0.0103,-7e-04,0.0033,0.0052,0.0015,0.0031,0.004,0.0052,0.003,0.0037,0.0037
0.0047,0.0116,1e-04,0.0054,0.0038,0.0052,0.0043,0.0022,0.0052,0.0041,0.0037
-0.0178,-0.0024,0.0088,0.0043,0.0025,7e-04,0.0043,0.0034,0.0029,0.0041,0.0037
0.0148,0.0021,0.0093,0.0021,0.0072,0.0026,0.0049,0.002,0.0031,0.0037,0.0037
-0.0041,0.008,-0.0035,0.005,0.006,0.0028,0.0027,0.0045,0.003,0.0037,0.0037
-0.0074,0.0132,0.0047,0.0071,0.0037,0.0045,0.0019,0.0027,0.0022,0.0041,0.0037
0.0011,0.0075,-5e-04,-0.0024,0.0033,0.0033,0.0039,0.0019,0.0043,0.0031,0.0037
0,-0.0015,0.0023,0.0032,0.0026,0.0037,0.0024,0.0025,0.0038,0.0039,0.0037
0.0139,-0.0047,0.0026,0.0072,0.004,0.003,0.0017,0.0057,0.0038,0.003,0.0037
-9e-04,-3e-04,0.002,0.0012,8e-04,0.0013,0.0022,0.0057,0.0041,0.0051,0.0037
-0.0178,-0.0069,0.0077,0.0066,0.0031,0.0043,0.0016,0.0045,0.0032,0.0039,0.0037
-7e-04,-0.0023,0.0018,0.0062,0.0045,0.0017,0.0036,0.0031,0.0023,0.0033,0.0037
0.0099,0.0021,0.0126,0.0039,0.0041,0.0039,0.002,0.001,0.0038,0.003,0.0037
0.014,0.0028,0.0041,0.0033,0.0044,7e-04,0.0062,0.003,0.0035,0.0024,0.0037
-8e-04,0.0104,-0.0036,0.003,0.0072,0.0023,0.0024,0.0031,0.0025,0.0039,0.0037
-0.0093,0.0038,0.0043,0.0029,-0.004,0.0059,0.0026,0.0032,0.0041,0.0039,0.0037
0.0071,0.0033,0.0038,0.0039,0.0033,0.0034,0.0023,0.0045,0.0052,0.0037,0.0037
0.0225,0.0035,0.0077,7e-04,8e-04,0.0038,0.0022,0.0037,0.0035,0.0033,0.0037
0.0126,0.0048,0.0073,1e-04,0.0036,0.0046,0.0015,0.0031,0.0039,0.0037,0.0037
0.0014,0.012,0.0038,0.0018,0.0022,0.0032,0.0056,0.0029,0.004,0.0041,0.0037
0.0085,-2e-04,0.0041,0.0072,0.0042,4e-04,0.0036,0.0031,0.0022,0.0051,0.0037
-9e-04,-0.0012,0.0027,0.0074,0.006,0.0068,0.0016,0.0045,0.0057,0.003,0.0037
0.0148,6e-04,1e-04,0.0091,0.0074,0.0021,0.0032,0.0042,0.0035,0.003,0.0037
0.0091,-0.0043,2e-04,0.0019,0.0048,0.0022,0.0052,0.0048,0.003,0.0039,0.0037
0.0085,0.008,2e-04,-1e-04,0.0055,0.0043,0.0032,0.0044,0.0031,0.0051,0.0037
0.0148,0.0068,0.0052,-0.0032,0.0039,0.0053,0.0033,0.0039,0.0045,0.003,0.0037
0.0096,0.001,-0.0035,6e-04,0.0013,6e-04,0.0025,0.0024,0.003,0.0024,0.0037
0.0033,-0.0043,6e-04,6e-04,0.0046,0.0018,0.0038,0.004,0.0057,0.0051,0.0037
0.0101,0.0013,0.0028,0.0034,0.0034,0.002,0.0051,0.0049,0.0034,0.0033,0.0037
-0.0065,0.0035,-6e-04,9e-04,0.0037,0.0036,0.0068,0.0045,0.0033,0.0039,0.0037
0.0091,0.0049,-0.0013,0.0065,-0.0017,0.0056,0.0036,0.0039,0.0039,0.0041,0.0037
0.0091,0.0048,0.0043,9e-04,0.005,0.0035,0.0025,0.0031,0.004,0.003,0.0037
-0.0027,0.0087,0.006,0.0025,0.0023,0.0062,0.0051,0.0045,0.0038,0.0041,0.0037
-0.0103,0.0155,0.0016,0.0018,0.0043,0.0045,0.0038,0.0036,0.0053,0.0039,0.0037
0.0048,0.0093,0.0058,0.0024,0.0022,0.0052,0.0027,0.0021,0.0042,0.003,0.0037
0.0139,0.0038,0.0027,0.0041,0.0056,0.0046,0.0062,0.0025,0.0035,0.0031,0.0037
-0.0027,-0.0041,7e-04,0.0053,0.0033,0.003,0.0017,0.0028,0.0038,0.0033,0.0037
0.0139,0.004,0.0048,0.0048,0.0031,0.0023,0.0017,0.006,0.0052,0.0041,0.0037
0,0.0092,0.0063,0.0052,0.004,0.0034,0.004,0.004,0.0043,0.0041,0.0037
0.0033,-0.0043,0.0062,0.0054,0.0042,0.0014,0.0047,0.0039,0.0039,0.0037,0.0037
-0.0027,0.0103,0.006,0.0039,0.0034,0.0023,0.0031,0.0041,0.0038,0.0039,0.0037
0.0048,0.0062,0.0043,-8e-04,0.0044,0.0042,0.0065,0.0034,0.0033,0.0024,0.0037
0.0085,0.003,0.0077,-0.0027,1e-04,0.0054,0.0012,0.0053,0.0057,0.0037,0.0037
0.0091,-0.0025,0.0059,0.0083,0.0063,0.0038,0.0043,0.0044,0.0041,0.0039,0.0037
-0.0093,0.0094,0.0081,0.0039,0.0038,0.0062,0.0039,0.0046,0.0033,0.003,0.0037
-6e-04,0.0132,0.0027,0.0043,0.0075,0.0026,0.007,0.0024,0.0034,0.0041,0.0037
0.0048,0.0035,0.006,0.0071,0.0035,0.0046,0.0019,0.0045,0.0043,0.0037,0.0037
0.0033,0.0036,-7e-04,0.0048,3e-04,0.0046,0.005,0.006,0.0043,0.003,0.0037
-0.0027,0.01,0.0067,0.0033,0.003,0.0029,0.0031,0.005,0.0039,0.0039,0.0037
0.0048,0.0132,0.0078,0.0037,0.007,0.0036,0.0023,0.0023,0.0038,0.0037,0.0037
0.0021,0.0047,0.0073,0.0043,0.0043,0.003,0.0055,0.0041,0.0058,0.0041,0.0037
0.0099,0.003,0.0091,0.0047,0.0067,0.003,0.0036,0.0021,0.0031,0.0031,0.0037
0.009,-2e-04,0.0036,0.0079,0.0038,0.0024,0.008,0.0059,0.0027,0.0051,0.0037
0.0139,0.0042,0.0089,-4e-04,0.004,0.0033,0.0038,0.0034,0.0034,0.003,0.0037
0.0202,-2e-04,0.0033,7e-04,0.0085,0.0054,0.0047,0.003,0.003,0.0051,0.0037
0.0047,0.0039,0.0091,-5e-04,0.0037,-6e-04,0.0025,0.0024,0.0052,0.0031,0.0037
0.0114,0.0039,0.001,-6e-04,0.0068,0.004,0.007,0.003,0.0039,0.0024,0.0037
-0.0018,0.0093,4e-04,0.0021,0.0046,0.006,0.0012,0.0031,0.0041,0.0039,0.0037
0.0139,0.001,0.0044,0.008,0.0046,1e-04,0.0023,0.0024,0.0022,0.0031,0.0037
0.0048,-0.0022,-0.0027,0.0018,0.0039,0.0047,0.0064,0.0034,0.0058,0.0037,0.0037
-6e-04,0.0042,-0.0035,0.0061,0.0052,0.0046,0.005,0.0022,0.0032,0.0041,0.0037
-0.0038,-0.0111,9e-04,0.0086,0.0045,0.004,0.0045,0.0038,0.0022,0.0031,0.0037
0.001,0.0103,-0.0077,0.002,0.0025,0.006,0.0013,0.0037,0.0054,0.0039,0.0037
0.0148,0.0053,0.0103,0.0074,0.004,7e-04,0.0053,0.003,0.0043,0.0037,0.0037
0,-0.0067,0.0038,4e-04,0.0026,0.008,2e-04,0.0048,0.0038,0.0037,0.0037
0,0.0049,-0.0014,0.0058,0.0055,0.0045,0.0046,0.0062,0.0039,0.003,0.0037
-7e-04,-0.0017,-0.0026,-0.0055,0.0016,0.0049,-1e-04,0.002,0.0042,0.0031,0.0037
0.0121,0.0027,0.0046,0.0032,0.0057,0.0048,0.0024,0.0066,0.0044,0.0039,0.0037
-0.0027,-0.0034,0.0057,0.0045,0.0026,0.0019,0.0047,0.0021,0.0041,0.0041,0.0037
-0.0027,-2e-04,0.006,0.0026,0.002,0.0021,0.0025,0.0031,0.0041,0.0024,0.0037
0,-0.0034,0.0075,0.0015,-3e-04,0.0049,0.004,0.0029,0.0047,0.0041,0.0037
0.0126,0.005,0.0079,0.0031,0.0018,0.0044,0.004,0.0027,0.004,0.0031,0.0037
0.0033,-4e-04,0.0041,0.0033,0.0047,0.0025,0.002,0.0049,0.0025,0.0033,0.0037
-0.0038,0.0096,0.0045,0.0032,3e-04,0.0071,0.0044,0.0043,0.0043,0.0033,0.0037
9e-04,0.0078,0.0033,0.0046,0.0012,0.0018,0.0061,0.0038,0.0031,0.0033,0.0037
-0.0065,0.0037,0.0038,-0.0011,0.0028,0.0028,0.0053,0.0031,0.0037,0.0039,0.0037
-8e-04,0.008,0.0107,0.0021,0.0029,0.0059,0.0021,0.0034,0.0033,0.0039,0.0037
0.0163,0.0047,0.006,0.0092,0.0074,0.0043,0.0054,0.0036,0.003,0.0039,0.0037
0.0047,0.0103,0.0053,0.0059,0.0051,0.0027,0.0046,0.0049,0.0054,0.0037,0.0037
0.0225,0,0.0033,0.003,9e-04,0.0023,0.0044,0.0016,0.0033,0.0037,0.0037
0.0114,0.0062,-2e-04,0.0073,0.0031,0.006,0.0054,0.0036,0.0052,0.0031,0.0037
0.0068,-0.0017,-0.001,0.0112,-1e-04,0.0041,0.0029,0.0041,0.0036,0.0051,0.0037
0.0023,0.0064,0.0055,7e-04,0.0051,-0.0011,0.0029,0.0055,0.0018,0.003,0.0037
-0.0073,0.006,0.0087,0.0056,0.004,0.0026,0.0039,0.004,0.0025,0.0031,0.0037
0.0099,0.0039,0.0038,-0.0011,0.0058,0.0036,0.0056,0.0038,0.0032,0.0037,0.0037
-0.0065,0.0047,7e-04,9e-04,0.0056,0.0054,0.0031,0.0044,0.0043,0.0037,0.0037
0.0011,0.0026,0.0037,0.0034,0.0031,0.0026,0.004,0.005,0.003,0.0041,0.0037
-0.0041,0.0012,-9e-04,-0.0052,0.0039,0.0053,0.0039,0.0036,0.0031,0.0041,0.0037
0.0099,0.01,3e-04,-8e-04,0.0066,0.0054,0.0038,0.0043,0.003,0.0024,0.0037
0.0148,0.0013,0.0016,-3e-04,0.0045,0.0038,0.0025,0.0044,0.0034,0.0041,0.0037
0.0091,0.0028,-9e-04,0.0037,0.0049,0.0018,0.004,0.0016,0.0036,0.0033,0.0037
0.0172,-0.0023,0.006,0.0077,0.0033,0.0028,0.0052,0.0023,0.0032,0.0031,0.0037
0.009,-0.0079,0.0022,0.0027,0.0036,0.0057,0.0012,0.0043,0.004,0.0033,0.0037
0.0121,0.0054,0.0026,0.0066,0.0035,0.002,0.0012,0.0022,0.004,0.0037,0.0037
-0.0027,0.0087,0.0133,0.0017,0.0023,0.0038,0.0057,0.0022,0.0024,0.0039,0.0037
0.0048,0.0034,7e-04,0.0019,0.0041,0.003,0.0021,0.0037,0.0045,0.0024,0.0037
0.0034,0,0.0052,0.0062,0.0035,0.0039,0.0013,0.0045,0.0045,0.0033,0.0037
0,-0.0049,0.001,0.0031,0.0021,0.0021,0.004,0.0066,0.0037,0.0031,0.0037
0.0148,-0.0023,-0.0014,7e-04,0.0032,0.0026,0.0037,0.0041,0.0041,0.0051,0.0037
-0.0016,0.0103,0.0067,0.0018,0.0029,0.0038,0.0045,0.0041,0.0031,0.003,0.0037
0.0163,0.0087,0.002,0.0069,0.0085,0.0051,0.0016,0.0044,0.0045,0.0039,0.0037
0.0172,0.0134,0.0076,-4e-04,0.004,-0.001,0.0047,0.0039,0.0034,0.0039,0.0037
0.0068,0,0.0046,0.0044,0,0.0034,0.0066,0.0027,0.0043,0.0037,0.0037
0.0148,0.0087,0.0062,0.0046,0.0049,0.0046,0.002,0.0045,0.0018,0.0041,0.0037
-0.0018,-0.0029,-0.0011,0,0.001,0.0011,0.0058,0.0037,0.0016,0.0039,0.0037
0.0096,-0.0011,0.0038,0.0046,0.0033,5e-04,0.0041,0.0011,0.0024,0.0039,0.0037
0.0103,0.0046,-1e-04,0.0061,4e-04,0.0044,0.0058,0.0053,0.0049,0.0041,0.0037
0.0202,0.0038,0.0051,0.0061,0.0034,0.0076,0.0019,0.0028,0.0022,0.0039,0.0037
-0.0073,0.0092,0.0061,0.0057,0.0039,0.0021,0.004,0.0057,0.003,0.0039,0.0037
0.0068,0.0053,0.0099,0.0057,0.0061,0.0043,0.0032,0.0035,0.0031,0.0041,0.0037
0.0048,0.0078,0.0053,0.003,0.0041,-0.0015,0.003,0.0037,0.0024,0.0037,0.0037
-0.0073,0.0082,0.003,0.0049,0.0077,0.0059,0.006,0.0027,0.0033,0.0031,0.0037
0.0034,0.0045,0.0031,0.0034,0.0027,0.0023,0.0059,0.0021,0.0049,0.0039,0.0037
-0.0095,-0.0043,0.0051,0.003,0.0014,0.002,0.0045,0.0049,0.004,0.003,0.0037
0.0011,0.0067,0.0015,0.0031,0.0075,0.0035,0.0037,0.004,0.0031,0.0037,0.0037
0.001,-0.0023,0.0028,0.0057,0.0051,4e-04,0.0029,0.0049,0.0039,0.0024,0.0037
9e-04,0.0059,0.0083,0.0025,0.002,0.0059,0.0042,0.0042,0.0023,0.003,0.0037
0.0023,-0.0047,0.0038,0.0026,0.0051,0.0019,0.0065,0.0053,0.0043,0.0033,0.0037
-0.0093,0.0052,0.0018,0.0027,0.005,0.0018,0.007,0.0044,0.0047,0.0024,0.0037
-0.0041,0.0037,0.0046,0.0063,0.0024,0.0057,0.0047,0.0034,0.004,0.0039,0.0037
0.009,0.0052,0.005,0.0061,0.0027,0.0022,7e-04,0.0034,0.0028,0.0041,0.0037
0.0096,-0.001,-0.0049,0.0014,0.004,0.004,0.0028,0.0019,0.004,0.0037,0.0037
0.0061,0.0061,0.0027,0.003,0.0023,0.0043,0.0035,0.0036,0.0039,0.0041,0.0037
0.0148,-0.0041,-0.0028,0.0071,0.004,0.0051,0.0033,0.003,0.0038,0.0037,0.0037
-7e-04,0.0155,0.0031,0.0054,0.0055,0.0055,0.0038,0.0044,0.0033,0.0024,0.0037
9e-04,0.0028,0.0046,0.001,0.0026,0.006,0.0069,0.0043,0.0025,0.0037,0.0037
-7e-04,0.0021,0.0092,0.008,0.0053,-9e-04,0.002,0.0035,0.003,0.0041,0.0037
0.0023,0.0024,5e-04,0.0035,0.0021,0.0024,0.0038,0.0037,0.0025,0.0024,0.0037
9e-04,0.0022,-0.0019,0.0031,0.0073,0.006,0.0055,0.0027,0.0035,0.0037,0.0037
-9e-04,0.005,0.0043,0.0043,0.006,0.0025,0.0025,0.0058,0.0029,0.0039,0.0037
0.001,-2e-04,0.0033,-0.001,0.0054,0.0035,0.0057,0.0027,0.0038,0.0031,0.0037
-0.0065,0.0052,0.0028,0.0052,0.0037,0.0041,0.0023,0.0023,0.0028,0.0041,0.0037
0.0071,0.0092,0.0054,0.0054,0.0025,0.0033,0.0038,0.0063,0.0053,0.0031,0.0037
0.0061,0.0062,0.0089,0.0022,0.004,0.0045,0.0044,0.0045,0.0038,0.0037,0.0037
0.0163,0.0042,0.0053,-6e-04,0.0069,0.0053,0.0032,0.0041,0.0025,0.003,0.0037
0.0023,0.0033,0.003,9e-04,0.0044,0.0064,0.0028,0.0034,0.0037,0.0041,0.0037
0.0077,0.0047,0,0.0079,0.0076,0.0064,0.0025,0.0031,0.0043,0.0033,0.0037
0.0021,0.009,7e-04,0.008,0.0049,0.0029,0.0015,0.004,0.0039,0.0041,0.0037
0.0034,-3e-04,0.0031,-0.0013,0.0058,0.0071,0.0033,0.0029,0.0033,0.0037,0.0037
0,-2e-04,0.0053,0.008,0.0063,0.0023,0.0026,0.0037,0.0057,0.0039,0.0037
-6e-04,0.0098,0.0038,0.0073,0.0021,0.0046,0.0017,0.0034,0.0031,0.0037,0.0037
0,-0.0012,0.0017,8e-04,0.006,0.0017,0.002,0.002,0.0047,0.003,0.0037
-0.0095,0.0053,0.0028,0.0028,0.0036,0.0013,0.0047,0.0028,0.0043,0.0037,0.0037
0.0139,0.0013,-2e-04,0.006,0.0048,0.0046,0.0034,0.0058,0.0041,0.0037,0.0037
0.0071,-0.0015,7e-04,0.0048,0.0057,-7e-04,0.0045,0.0041,0.0043,0.0037,0.0037
0.0011,0.0012,0.0039,0.0048,0.0039,0.0045,0.0056,0.0031,0.0057,0.0037,0.0037
0.0023,0.0021,0.003,4e-04,0.0101,0.0046,7e-04,0.0055,0.0016,0.0039,0.0037
0.0202,0.0095,0.0077,0.0047,0.004,0.0073,0.0049,0.0019,0.0033,0.0037,0.0037
-0.0038,0.0075,-0.0029,0.0074,0.0055,0.0014,0.0043,0.0017,0.0023,0.0037,0.0037
0.0099,0.0014,0.0072,0.0056,2e-04,0.0037,0.0051,0.003,0.0043,0.003,0.0037
-0.0074,0.0107,0.0018,0.0024,0.0049,0.0019,0.004,0.0034,0.003,0.0037,0.0037
0.0126,0.0107,0.0023,0.0049,0.0049,0.0025,0.0044,0.0041,0.0018,0.0039,0.0037
-0.0018,0.0047,0.0012,0.0057,0.004,0.0011,-1e-04,0.0033,0.0016,0.0037,0.0037
0.0121,-0.0047,0.0027,0.0051,-0.0025,0.0029,0.0051,0.0034,0.0018,0.0024,0.0037
-0.0095,0.0034,-0.001,0.003,0.0045,0.0052,0.005,0.0016,0.003,0.0031,0.0037
0.0074,0.0068,0,0.003,0.0072,0.0043,0.004,0.0041,0.004,0.0037,0.0037
-0.0041,0.0089,0.0014,0.0058,0.0045,0.0035,0.0035,0.0035,0.0042,0.0037,0.0037
0.0225,-0.0027,0.0033,0.0054,0.0046,0.0066,0.0029,0.0025,0.0043,0.0051,0.0037
0.0129,0.0079,0.0069,0.0023,0.004,0.0034,9e-04,0.0063,0.0045,0.0041,0.0037
-0.0093,0.0012,0.0042,0.0061,0.0045,0.0039,0.0052,0.0058,0.0028,0.003,0.0037
-0.0027,-0.0012,0.0035,0.0044,0.0038,0.0034,0.0023,0.0037,0.0045,0.0033,0.0037
0.0202,0.0093,0.0074,-8e-04,0.0049,0.0053,0.0043,0.0031,0.0052,0.0037,0.0037
-9e-04,0.0072,0.0047,0.0058,0.005,3e-04,0.004,0.0052,0.0033,0.0041,0.0037
0.0148,-0.0041,0.0016,0.0041,0.008,6e-04,0.0035,0.0037,0.0027,0.0037,0.0037
0.0077,0.0024,0.0058,0.0091,0.0071,0.0049,0.0065,0.0032,0.0025,0.0039,0.0037
0.0172,0.0155,-0.006,0.0084,0.0038,6e-04,0.0013,0.0036,0.0024,0.003,0.0037
0.0091,0.0036,0.0087,0.0038,0.0055,0.0018,0.0043,0.0039,0.0042,0.0033,0.0037
-1e-04,0.0074,0.004,0.0075,0.0045,0.0039,0.0064,0.0044,0.0037,0.0037,0.0037
-6e-04,0.0021,-8e-04,0.0031,0.0021,0.0026,0.001,0.0043,0.0044,0.0037,0.0037
0.0011,0.0078,-0.0014,0.0058,0.0041,0.0059,0.0039,0.0036,0.004,0.0041,0.0037
0.0021,0.0059,0.0062,0.001,0.0043,-6e-04,0.0016,0.0041,0.003,0.0033,0.0037
0.0172,-0.0024,4e-04,0.001,0.0036,0.0071,0.0042,0.0045,0.0053,0.0051,0.0037
0.0075,0.0043,0.0079,0.0039,0.0048,0.0064,0.0047,0.0038,0.0016,0.0051,0.0037
0.0085,0.0103,0.0047,0.0055,0.0042,0.0022,0.0064,0.0044,0.0039,0.0031,0.0037
-0.0038,0.0049,-0.0013,0.001,0.0014,0.0041,0.0016,0.003,0.0041,0.0037,0.0037
0.009,0.0038,-0.0024,0.0046,0.0025,0.0057,0.004,0.0016,0.0034,0.0041,0.0037
0.0048,0.0034,0.0044,0.0074,0.0014,0.0021,0.0032,0.0016,0.0032,0.0041,0.0037
0.0129,-2e-04,-0.0012,0.0049,0.0045,0.0018,0.0056,0.0053,0.0038,0.0024,0.0037
0.0163,-0.0029,0.0043,0.0061,0.0051,2e-04,0.0016,0.0034,0.0041,0.0039,0.0037
0.0225,0.0047,0.004,0.0016,0.0032,0.0011,0.0028,0.001,0.0039,0.0037,0.0037
0.0103,-0.0029,0.0023,0.0021,0.001,0.0043,0.0063,0.0052,0.0018,0.0031,0.0037
0.0023,0.0129,0.004,0.0056,0.0022,0.0057,0.0031,0.0045,0.0057,0.0037,0.0037
0.0061,0.0132,-0.0013,0.0049,0.0045,0.0028,0.0017,0.003,0.0032,0.0039,0.0037
-6e-04,0.0052,-0.0012,0.0043,0.0057,0.0048,0.0053,0.0036,0.0029,0.0033,0.0037
0.0148,-3e-04,-0.0019,0.0029,0.0034,0.0032,0.0015,0.0031,0.0044,0.0039,0.0037
0.0101,0.0019,0.002,0.0011,0.0048,0.0053,2e-04,0.0048,0.0043,0.0051,0.0037
0.0034,0.0064,0.0016,0.0075,0.0023,0.006,0.0029,0.0038,0.0043,0.0031,0.0037
0.0071,0.0046,0.0031,0.0051,0.003,0.0062,0.0022,0.0038,0.0045,0.0039,0.0037
0.0202,0.005,-0.0019,0.0088,0.0053,0.0032,0.0062,0.0043,0.003,0.0031,0.0037
0.0034,0.0081,0.0017,0.0034,5e-04,0.0013,0.0049,0.0048,0.0039,0.0037,0.0037
-0.0095,0.0024,4e-04,0.0037,-1e-04,0.0053,0.0034,0.003,0.0025,0.0037,0.0037
-0.0093,-0.0093,0.0074,-0.0032,0.0037,0.0033,0.0051,0.0043,0.0049,0.0039,0.0037
0.0068,0.0087,0.0083,0.0088,0.0038,0.0039,0.0045,0.003,0.0034,0.0037,0.0037
-0.0093,0.0072,3e-04,0.006,0.002,0.0052,0.004,0.0039,0.0025,0.0037,0.0037
0.0077,0.0022,-0.0019,0.0031,0.0061,0.0021,0.0024,0.0059,0.0037,0.0039,0.0037
-0.0018,0.0092,0.0029,0.0024,0.0024,0.002,0.0038,0.0045,0.003,0.0033,0.0037
-8e-04,-0.0049,7e-04,0.0018,0.0016,0.0045,0.0034,0.0012,0.0049,0.0039,0.0037
0.0144,0.0038,0.0047,0.0031,-0.0036,6e-04,0.004,0.004,0.0028,0.0037,0.0037
0.0225,0.0052,0.0088,-0.0052,-0.0012,0.0081,0.0024,0.0031,0.0024,0.0031,0.0037
0.0077,0.0012,0.009,3e-04,0.0058,0.005,0.0059,0.0052,0.0039,0.003,0.0037
0.0048,0.0085,0.0043,0.0037,0.0016,0.0023,0.0015,0.0055,0.0033,0.0033,0.0037
-0.0038,0.0064,0.0054,0.0059,0.0019,0.0046,0.0015,0.0055,0.0049,0.0041,0.0037
0.0091,0.0082,0.0021,6e-04,0.0045,0.0054,0.0036,0.0039,0.0016,0.0031,0.0037
-0.0027,0.0012,0.0027,0.0024,0.0055,0.0058,0.0015,0.0037,0.0043,0.0041,0.0037
0.0071,0.0014,0.006,0.0016,0.0033,0.002,0.0017,0.0027,0.0057,0.0041,0.0037
0.0126,-3e-04,-4e-04,0.0056,0.0035,0.0018,0.0032,0.0024,0.0032,0.0041,0.0037
0.0021,0.0041,0.0093,0.0017,0.0015,0.0026,0.0038,0.0041,0.0054,0.0041,0.0037
-0.0058,-0.0071,0.0025,0.0096,0.0078,0.0048,0.0012,0.0035,0.003,0.0037,0.0037
0.0023,0.0058,0.0081,0.0035,0.0014,0.003,0.0048,0.0045,0.0033,0.0037,0.0037
0.0202,0.0074,0.0053,0.0015,0.0038,0.0075,0.0026,0.0036,0.0052,0.003,0.0037
-9e-04,0.0017,4e-04,0.0032,0.0042,0.0038,0.0017,0.0023,0.0045,0.0024,0.0037
-0.0074,-0.0034,0.0058,0.0048,-0.0036,0.0078,0.0032,0.0025,0.0042,0.0037,0.0037
0.0202,0.0034,0.0083,0.0045,0.0015,0.0028,0.0029,0.003,0.0032,0.0041,0.0037
0.0075,0.0064,0.0052,0.0071,-3e-04,0.0081,0.0052,0.0035,0.0018,0.0037,0.0037
0.009,0.0047,0.006,0.003,-4e-04,0.0024,0.0016,0.0038,0.0043,0.0039,0.0037
0.0068,0.0022,0.0046,0.0033,0.006,0.0048,0.0017,0.0028,0.0032,0.0031,0.0037
-8e-04,-2e-04,0.0019,6e-04,0.0031,0.0043,0.0052,0.0029,0.0039,0.003,0.0037
0.0048,0.0042,-0.0019,0.0071,0.004,0.0062,0.005,0.0029,0.0029,0.0024,0.0037
0.0068,0.0045,0.0065,6e-04,0.0094,0.0054,0.0038,0.006,0.0047,0.0037,0.0037
-9e-04,-2e-04,-5e-04,0.0034,0.0064,0.0048,0.0023,0.0041,0.003,0.0039,0.0037
0.0077,-0.0059,-0.0025,1e-04,0.0042,7e-04,0.003,0.0039,0.0022,0.0039,0.0037
-0.0065,0.0107,0.0023,0.0057,0.0056,0.0029,0.0033,0.0015,0.0037,0.003,0.0037
0.009,0.0012,-0.0019,0.0052,0.0085,0.0065,0.0045,0.0022,0.0029,0.0039,0.0037
-0.0103,-0.006,0.0084,-7e-04,0.0036,0.0057,0.0045,0.003,0.0033,0.0039,0.0037
0.0014,-0.001,-6e-04,2e-04,0.007,0.006,-1e-04,0.0023,0.0032,0.003,0.0037
0.0148,0.0022,-9e-04,0.0034,0.0016,0.0067,0.0015,0.0032,0.0052,0.0024,0.0037
0.0202,0.009,0.0048,0.0034,6e-04,0.0053,0.0042,0.0043,0.0037,0.003,0.0037
0.0148,0.0011,-2e-04,0.0044,0.0067,0.0024,0.0046,0.0041,0.003,0.0051,0.0037
0,0.0103,-0.006,0.004,0.0041,0.0015,0.0036,0.0045,0.0032,0.0041,0.0037
0.0163,0.0104,0.0042,0.0012,0.0047,0.0052,0.0036,0.0058,0.0041,0.0037,0.0037
-0.0027,0.0078,0.0047,0.009,0.004,0.0037,0.0053,0.0016,0.0025,0.0041,0.0037
0.0014,0.0052,-0.0017,0.0031,3e-04,0.0043,0.0066,0.0037,0.0025,0.0037,0.0037
0.0114,0.0081,0.0029,0.0022,0.004,0.0073,0.0051,0.0037,0.0042,0.0037,0.0037
