"Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12"
0.3316,0.3714,0.3511,0.379,0.3533,0.3461,0.3535,0.3422,0.3431,0.3342,0.3193
